#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2259037|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|PB1|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10, 2022.354794520548, 0.075594, 0.000409
EPI2702640|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|PB1|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01, 2022.2479452054795, 0.075589, 0.000757
EPI2260780|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|North_Dakota|2022-11-08, 2022.8534246575343, 0.077324, 0.000489
EPI2263889|A/chicken/Florida/22-033389-001-original/2022|H5N1|PB1|2.3.4.4b|B2.2|poultry|Florida|2022-10-18, 2022.795890410959, 0.076894, 0.000249
EPI2260756|A/chicken/Florida/22-036767-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Florida|2022-11-14, 2022.8698630136987, 0.077325, 0.000435
EPI2260524|A/chicken/Maine/22-037360-002-original/2022|H5N1|PB1|2.3.4.4b||poultry|Maine|2022-11-16, 2022.8753424657534, 0.079514, 0.002606
EPI2473450|A/fox/Wisconsin/22-014746-015-original/2022|H5N1|PB1|2.3.4.4b||mammal|Wisconsin|2022-05-03, 2022.335616438356, 0.067384, -0.007738
EPI2053895|A/fox/Iowa/22-014421-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|mammal|Iowa|2022-05-06, 2022.3438356164384, 0.068692, -0.006457
EPI2710800|A/Black_Vulture/Maryland/USDA-012990-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Maryland|2022-04-26, 2022.3164383561643, 0.067380, -0.007678
EPI2259325|A/chicken/Minnesota/22-015398-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-05-13, 2022.36301369863, 0.067380, -0.007832
EPI2704021|A/Red-tailed_Hawk/North_Dakota/USDA-011220-001/2022|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|North_Dakota|2022-04-06, 2022.2616438356165, 0.066517, -0.008360
EPI2703675|A/Red-tailed_Hawk/Minnesota/USDA-012931-004/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-22, 2022.305479452055, 0.067834, -0.007188
EPI2263760|A/turkey/Utah/22-033909-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Utah|2022-10-20, 2022.8013698630136, 0.071376, -0.005288
EPI2258869|A/guinea_fowl/Utah/22-014481-002-original/2022|H5N1|PB1|2.3.4.4b||wild-bird|Utah|2022-05-09, 2022.3520547945207, 0.067804, -0.007373
EPI2703941|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.067376, -0.007583
EPI2182085|A/bobcat/Wisconsin/22-016051-001-original/2022|H5N1|PB1|2.3.4.4b||mammal|Wisconsin|2022-05-24, 2022.3931506849315, 0.066945, -0.008367
EPI2246678|A/chicken/Wisconsin/22-013446-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Wisconsin|2022-04-29, 2022.3246575342466, 0.067805, -0.007281
|A/bald_eagle/Virginia/24-006061-001/2024|H5N1|PB1||B3.5|wild-bird|Virginia|2023-02-05, 2023.0972602739726, 0.072209, -0.005434
EPI2613972|A/peregrine_falcon/New_York/23-009036-001-original/2023|H5N1|PB1|2.3.4.4b|B3.5|wild-bird|New_York|2023-03-16, 2023.204109589041, 0.072206, -0.005790
EPI2614284|A/mute_swan/Massachusetts/23-011626-001-original/2023|H5N1|PB1|2.3.4.4b|B3.5|wild-bird|Massachusetts|2023-03-29, 2023.2397260273972, 0.073065, -0.005049
EPI2613612|A/American_crow/New_York/23-005128-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|New_York|2023-02-13, 2023.1191780821919, 0.072206, -0.005509
EPI2614476|A/red-tailed_hawk/New_York/23-014343-001-original/2023|H5N1|PB1|2.3.4.4b|B3.5|wild-bird|New_York|2023-05-01, 2023.3301369863013, 0.072206, -0.006207
EPI2259421|A/chicken/Idaho/22-015654-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Idaho|2022-05-17, 2022.3739726027397, 0.066949, -0.008300
EPI2614244|A/peregrine_falcon/California/23-011277-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|California|2023-03-30, 2023.2424657534248, 0.070492, -0.007632
EPI2613804|A/red-tailed_hawk/California/23-006644-003-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|California|2023-02-14, 2023.1219178082192, 0.071295, -0.006430
EPI2614140|A/Western_screech_owl/Washington/23-010027-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Washington|2023-03-23, 2023.2232876712328, 0.072212, -0.005848
EPI2614012|A/sanderling/Oregon/23-008234-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Oregon|2023-02-04, 2023.0945205479452, 0.071803, -0.005830
EPI2506898|A/blue-winged_teal/Texas/UGAI22-2966/2022|H5N1|PB1|2.3.4.4b||wild-bird|Texas|2022-09-01, 2022.6671232876713, 0.069962, -0.006258
EPI2260628|A/striped_skunk/Idaho/22-037165-002-original/2022|H5N1|PB1|2.3.4.4b||mammal|Idaho|2022-11-04, 2022.8424657534247, 0.070850, -0.005950
EPI2614572|A/Cooper_s_hawk/Montana/23-016105-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Montana|2023-04-16, 2023.2890410958903, 0.071285, -0.006993
EPI2689439|A/blue_winged_teal/Louisiana/CEIRR-3834/2022|H5N1|PB1|2.3.4.4b||wild-bird|Louisiana|2022-09-14, 2022.7027397260274, 0.070424, -0.005913
EPI2510303|A/American_green-winged_teal/Texas/UGAI22-3462/2022|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Texas|2022-09-21, 2022.7219178082191, 0.069544, -0.006856
EPI2263961|A/chicken/Montana/22-033348-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Montana|2022-10-18, 2022.795890410959, 0.070401, -0.006244
EPI2613884|A/crow/Minnesota/23-007350-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2023-03-03, 2023.168493150685, 0.070423, -0.007456
EPI2260596|A/turkey/South_Dakota/22-037933-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|South_Dakota|2022-11-22, 2022.8917808219178, 0.071290, -0.005673
EPI2263592|A/chicken/Wisconsin/22-034812-002-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Wisconsin|2022-10-31, 2022.831506849315, 0.070843, -0.005920
EPI2506890|A/red-tailed_hawk/Kentucky/W23-143/2022|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Kentucky|2022-12-22, 2022.9739726027397, 0.071709, -0.005525
EPI2263752|A/turkey/Minnesota/22-033929-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Minnesota|2022-10-23, 2022.809589041096, 0.071259, -0.005431
EPI2264273|A/chicken/Arkansas/22-031667-003-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Arkansas|2022-10-06, 2022.7630136986302, 0.070387, -0.006150
EPI2260788|A/domestic_goose/Tennessee/22-036130-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|poultry|Tennessee|2022-11-09, 2022.8561643835617, 0.069094, -0.007751
EPI2260660|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|South_Dakota|2022-11-19, 2022.8835616438357, 0.070860, -0.006076
EPI2614380|A/barn_owl/Idaho/23-013072-002-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Idaho|2023-04-18, 2023.2945205479452, 0.070382, -0.007914
|A/snow_goose/California/24-004881-002/2024|H5N1|PB1||B3.2|wild-bird|California|2024-01-18, 2024.0478142076502, 0.070827, -0.009961
EPI2263608|A/mallard/Texas/22-035744-001-original/2022|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Texas|2022-10-31, 2022.831506849315, 0.070843, -0.005920
EPI2263704|A/turkey/Minnesota/22-034260-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-10-25, 2022.8150684931506, 0.070826, -0.005882
EPI2263993|A/chicken/Florida/22-032963-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Florida|2022-10-11, 2022.7767123287672, 0.070387, -0.006195
|A/snow_goose/California/24-004881-004/2024|H5N1|PB1||B3.2|wild-bird|California|2024-01-18, 2024.0478142076502, 0.071273, -0.009515
EPI2759033|A/Caspian_tern/Oregon/23-018836-002-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Oregon|2023-06-15, 2023.4534246575342, 0.072160, -0.006661
EPI2759081|A/Caspian_tern/Washington/23-025001-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Washington|2023-08-11, 2023.609589041096, 0.073901, -0.005437
EPI2759065|A/Caspian_tern/Washington/23-023703-002-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Washington|2023-07-31, 2023.5794520547945, 0.074339, -0.004899
EPI2614028|A/red-tailed_hawk/Colorado/23-008901-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-15, 2023.2013698630137, 0.071249, -0.006738
EPI2613836|A/red-tailed_hawk/Colorado/23-006671-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Colorado|2023-02-18, 2023.1328767123289, 0.071252, -0.006509
EPI2613956|A/great_horned_owl/Colorado/23-007956-001-original/2023|H5N1|PB1|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-07, 2023.1794520547944, 0.071252, -0.006663
EPI2606599|A/chicken/Ohio/OH22-26275-3/2022|H5N1|PB1|2.3.4.4b||poultry|Ohio|2022-11-03, 2022.8397260273973, 0.078029, 0.001238
EPI2263432|A/turkey/Minnesota/22-034849-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2022-10-30, 2022.8287671232877, 0.079401, 0.002647
EPI2263776|A/African_goose/New_Jersey/22-033679-001-original/2022|H5N1|PB1|2.3.4.4b||wild-bird|New_Jersey|2022-10-21, 2022.804109589041, 0.075862, -0.000810
EPI2613540|A/brown_pelican/Florida/23-004148-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2023-02-01, 2023.0863013698631, 0.076721, -0.000885
EPI2613700|A/peregrine_falcon/New_York/23-005700-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|New_York|2023-02-13, 2023.1191780821919, 0.078057, 0.000342
EPI2263568|A/chicken/Iowa/22-035700-001-original/2022|H5N1|PB1|2.3.4.4b|B1.3|poultry|Iowa|2022-11-03, 2022.8397260273973, 0.077154, 0.000363
EPI2263576|A/domestic_duck/Iowa/22-035700-002-original/2022|H5N1|PB1|2.3.4.4b||poultry|Iowa|2022-11-03, 2022.8397260273973, 0.077154, 0.000363
EPI2260748|A/chicken/Florida/22-036965-001-original/2022|H5N1|PB1|2.3.4.4b|B1.3|poultry|Florida|2022-11-16, 2022.8753424657534, 0.079339, 0.002430
EPI2264249|A/chicken/Florida/22-031859-001-original/2022|H5N1|PB1|2.3.4.4b||poultry|Florida|2022-10-06, 2022.7630136986302, 0.076290, -0.000246
EPI2263857|A/chicken/Florida/22-035222-003-original/2022|H5N1|PB1|2.3.4.4b|B1.3|poultry|Florida|2022-11-01, 2022.8342465753424, 0.077169, 0.000397
EPI2473754|A/red_fox/Michigan/22-021733-005-original/2022|H5N1|PB1|2.3.4.4b||mammal|Michigan|2022-07-06, 2022.5109589041097, 0.080701, 0.004999
EPI2181745|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12, 2022.1164383561643, 0.079836, 0.005439
EPI2708295|A/Bald_Eagle/Indiana/USDA-010922-001/2022|H5N1|PB1|2.3.4.4b|B1.2|wild-bird|Indiana|2022-04-08, 2022.2671232876712, 0.080701, 0.005805
EPI2708450|A/Black_Vulture/Florida/USDA-011545-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-04-08, 2022.2671232876712, 0.081129, 0.006234
EPI2709923|A/Backyard_bird/New_York/USDA-010321-003/2022|H5N1|PB1|2.3.4.4b|B1.2|wild-bird|New_York|2022-04-04, 2022.2561643835616, 0.080705, 0.005846
EPI2709022|A/Bald_Eagle/South_Carolina/USDA-009803-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Carolina|2022-03-17, 2022.2068493150684, 0.080696, 0.006000
EPI2704504|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|North_Carolina|2022-02-01, 2022.0863013698631, 0.079836, 0.005539
EPI2246614|A/chicken/Wisconsin/22-013373-002-original/2022|H5N1|PB1|2.3.4.4b||poultry|Wisconsin|2022-04-30, 2022.327397260274, 0.081130, 0.006035
EPI2613604|A/great_horned_owl/New_York/23-005127-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|New_York|2023-02-10, 2023.1109589041096, 0.083816, 0.006128
EPI2709666|A/Backyard_bird/Michigan/USDA-008890-006/2022|H5N1|PB1|2.3.4.4b||wild-bird|Michigan|2022-03-22, 2022.2205479452055, 0.079836, 0.005095
EPI2705350|A/Wood_Duck/Michigan/USDA-009361-015/2022|H5N1|PB1|2.3.4.4b||wild-bird|Michigan|2022-03-23, 2022.2232876712328, 0.079836, 0.005086
EPI2709001|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.080269, 0.005564
EPI2703332|A/Snowy_Owl/Michigan/USDA-008506-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Michigan|2022-03-17, 2022.2068493150684, 0.080267, 0.005571
EPI2703300|A/Snowy_Owl/Michigan/USDA-008506-002/2022|H5N1|PB1|2.3.4.4b|B1.2|wild-bird|Michigan|2022-03-17, 2022.2068493150684, 0.080265, 0.005569
EPI2507017|A/eagle/Virginia/W22-101/2023|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|Virginia|2023-01-03, 2023.0068493150684, 0.083293, 0.005949
EPI2456469|A/black_vulture/Virginia/W22-662C/2022|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|Virginia|2022-08-22, 2022.6397260273973, 0.082000, 0.005872
EPI2455040|A/Vulpes_vulpes/USA/115912/2022|H5N1|PB1|2.3.4.4b||mammal|USA|2022-05-20, 2022.3821917808218, 0.082428, 0.007151
EPI2707678|A/Bald_Eagle/Ohio/USDA-007697-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Ohio|2022-03-07, 2022.1794520547944, 0.080265, 0.005659
EPI2708560|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-03-09, 2022.1849315068494, 0.081124, 0.006501
EPI2708433|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-03-07, 2022.1794520547944, 0.080695, 0.006090
EPI2182061|A/fox/Michigan/22-014536-004-original/2022|H5N1|PB1|2.3.4.4b|B1.2|mammal|Michigan|2022-04-22, 2022.305479452055, 0.080265, 0.005242
EPI2707937|A/Bald_Eagle/Michigan/USDA-012056-001/2022|H5N1|PB1|2.3.4.4b||wild-bird|Michigan|2022-04-14, 2022.2835616438356, 0.081124, 0.006175
EPI2704589|A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|Missouri|2022-03-11, 2022.190410958904, 0.081569, 0.006927
EPI2454984|A/Vulpes_vulpes/USA/088592/2022|H5N1|PB1|2.3.4.4b||mammal|USA|2022-04-25, 2022.313698630137, 0.082429, 0.007379
EPI2181689|A/bald_eagle/Virginia/W22-306/2022|H5N1|PB1|2.3.4.4b||wild-bird|Virginia|2022-04-15, 2022.286301369863, 0.081558, 0.006599
EPI2711115|A/Lesser_Scaup/Florida/USDA-010679-001/2022|H5N1|PB1|2.3.4.4b|B1.2|wild-bird|Florida|2022-04-04, 2022.2561643835616, 0.081129, 0.006269
EPI2711137|A/Hooded_Merganser/Florida/USDA-007915-003/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.081557, 0.007006
EPI2188337|A/hooded_merganser/Florida/W22-154/2022|H5N1|PB1|2.3.4.4b||wild-bird|Florida|2022-03-01, 2022.16301369863, 0.081557, 0.007006
EPI2689432|A/black_vulture/Georgia/CEIRR-569/2022|H5N1|PB1|2.3.4.4b||wild-bird|Georgia|2022-08-12, 2022.6123287671232, 0.085511, 0.009473
EPI2506874|A/black_vulture/South_Carolina/W22-1080A/2022|H5N1|PB1|2.3.4.4b|B1.1|wild-bird|South_Carolina|2022-11-02, 2022.83698630137, 0.086875, 0.010094
EPI2456445|A/black_vulture/South_Carolina/W22-623/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Carolina|2022-08-22, 2022.6397260273973, 0.085895, 0.009767
EPI2456407|A/black_vulture/South_Carolina/W22-689B/2022|H5N1|PB1|2.3.4.4b||wild-bird|South_Carolina|2022-08-25, 2022.6479452054793, 0.084185, 0.008029
EPI2497183|A/vulture/Tennessee/W22-1149/2022|H5N1|PB1|2.3.4.4b||wild-bird|Tennessee|2022-12-05, 2022.927397260274, 0.085463, 0.008382
EPI2456423|A/black_vulture/Georgia/W22-619A/2022|H5N1|PB1|2.3.4.4b||wild-bird|Georgia|2022-08-22, 2022.6397260273973, 0.082850, 0.006721
|A/western_sandpiper/Washington/24-004707-001/2024|H5N1|PB1||B3.6|wild-bird|Washington|2023-12-12, 2023.9465753424658, 0.086551, 0.006098
EPI2906324|A/red-tailed_hawk/Montana/23-034855-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|wild-bird|Montana|2023-11-08, 2023.8534246575343, 0.086551, 0.006406
|A/canada_goose/New_Mexico/24-005749-001/2024|H5N1|PB1||B3.6|wild-bird|New_Mexico|2024-02-15, 2024.1243169398906, 0.086985, 0.005943
|A/cattle/Texas/24-009499-002/2024|H5N1|PB1|||cattle|Texas|2024-03-17, 2024.2090163934427, 0.085690, 0.004369
|A/cattle/New_Mexico/24-010195-004/2024|H5N1|PB1||B3.13|cattle|New_Mexico|2024-03-15, 2024.2035519125684, 0.085690, 0.004387
|A/cattle/Texas/24-009495-004/2024|H5N1|PB1|||cattle|Texas|2024-03-21, 2024.2199453551912, 0.085690, 0.004333
|A/cattle/Texas/24-009308-001/2024|H5N1|PB1|||cattle|Texas|2024-03-19, 2024.214480874317, 0.085690, 0.004351
|A/cattle/North_Carolina/24-010327-005/2024|H5N1|PB1||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.085690, 0.004206
|A/skunk/Utah/24-008032-004/2024|H5N1|PB1|||mammal|Utah|2024-01-10, 2024.025956284153, 0.086807, 0.006091
|A/cattle/North_Carolina/24-010327-002/2024|H5N1|PB1||B3.13|cattle|North_Carolina|2024-04-04, 2024.2581967213114, 0.085690, 0.004206
|A/turkey/Minnesota/24-007263-001/2024|H5N1|PB1||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085690, 0.004459
EPI2906260|A/Canada_goose/Maryland/23-034924-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Maryland|2023-11-09, 2023.8561643835617, 0.086120, 0.005966
EPI2870304|A/turkey/South_Dakota/23-032362-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|poultry|South_Dakota|2023-10-24, 2023.8123287671233, 0.086120, 0.006111
EPI2899564|A/turkey/Minnesota/23-036928-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2023-11-20, 2023.886301369863, 0.087880, 0.007627
|A/american_wigeon/Ohio/24-008552-021/2024|H5N1|PB1||A2|wild-bird|Ohio|2023-11-10, 2023.858904109589, 0.088756, 0.008593
EPI3052578|A/turkey/Wisconsin/24-000378-001-original/2024|H5N1|PB1|2.3.4.4b||poultry|Wisconsin|2024-01-03, 2024.0068306010928, 0.086985, 0.006332
|A/chicken/Minnesota/24-007263-003/2024|H5N1|PB1||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085690, 0.004459
|A/harris-hawk/Utah/24-004080-001/2024|H5N1|PB1||B3.6|wild-bird|Utah|2024-02-02, 2024.0887978142077, 0.085690, 0.004767
|A/chicken/Minnesota/24-007263-002/2024|H5N1|PB1||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085690, 0.004459
|A/mountain_lion/Montana/24-005908-001/2024|H5N1|PB1||B3.6|mammal|Montana|2024-01-30, 2024.0806010928961, 0.086987, 0.006090
EPI2906052|A/chicken/South_Dakota/23-035815-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|South_Dakota|2023-11-14, 2023.8698630136987, 0.088288, 0.008089
|A/bald_eagle/Washington/24-007953-001/2024|H5N1|PB1||B3.6|wild-bird|Washington|2024-03-11, 2024.1926229508197, 0.088070, 0.006803
EPI2906132|A/chicken/Iowa/23-035546-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|poultry|Iowa|2023-11-14, 2023.8698630136987, 0.089620, 0.009421
EPI2906140|A/chicken/Iowa/23-035546-002-original/2023|H5N1|PB1|2.3.4.4b||poultry|Iowa|2023-11-14, 2023.8698630136987, 0.089620, 0.009421
|A/chicken/Oregon/24-007557-001/2024|H5N1|PB1||B3.6|poultry|Oregon|2024-03-07, 2024.181693989071, 0.088291, 0.007059
|A/great_horned_owl/Oregon/24-006223-001/2024|H5N1|PB1||B3.6|wild-bird|Oregon|2024-02-21, 2024.1407103825136, 0.089153, 0.008057
|A/red-tailed_hawk/California/24-003714-001/2024|H5N1|PB1||B3.6|wild-bird|California|2024-01-27, 2024.0724043715848, 0.088275, 0.007405
|A/common_raven/California/24-007417-001/2024|H5N1|PB1||B3.6|wild-bird|California|2024-02-20, 2024.1379781420765, 0.090959, 0.009872
|A/skunk/Washington/24-005959-002/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
|A/skunk/Washington/24-005959-004/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
|A/skunk/Washington/24-005959-006/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
|A/skunk/Washington/24-005959-003/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
|A/skunk/Washington/24-005959-001/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
|A/skunk/Washington/24-005959-005/2024|H5N1|PB1||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.087858, 0.006745
EPI2906244|A/chicken/Oregon/23-034937-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|poultry|Oregon|2023-11-06, 2023.8479452054794, 0.086548, 0.006421
EPI2873824|A/turkey/South_Dakota/23-034369-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|poultry|South_Dakota|2023-11-07, 2023.8506849315067, 0.087413, 0.007277
|A/red-tailed_hawk/Oregon/24-008306-001/2024|H5N1|PB1|||wild-bird|Oregon|2024-03-14, 2024.200819672131, 0.088726, 0.007431
EPI2868631|A/chicken/Montana/23-030330-002-original/2023|H5N1|PB1|2.3.4.4b||poultry|Montana|2023-10-07, 2023.7657534246575, 0.086980, 0.007125
|A/turkey/Missouri/24-005372-001/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.087423, 0.006363
|A/turkey/Missouri/24-005372-002/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.087423, 0.006363
|A/turkey/Missouri/24-005369-001/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-07, 2024.1024590163934, 0.087852, 0.006882
|A/turkey/Missouri/24-005369-002/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-07, 2024.1024590163934, 0.087852, 0.006882
|A/turkey/Missouri/24-005371-001/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.088280, 0.007221
|A/turkey/Missouri/24-005371-002/2024|H5N1|PB1||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.088280, 0.007221
EPI2906348|A/peregrine_falcon/Iowa/23-034846-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Iowa|2023-11-08, 2023.8534246575343, 0.086989, 0.006844
|A/western_gull/California/24-004708-001/2024|H5N1|PB1||B3.7|wild-bird|California|2024-01-30, 2024.0806010928961, 0.088309, 0.007412
|A/skunk/Montana/24-007939-001/2024|H5N1|PB1||B3.6|mammal|Montana|2024-03-11, 2024.1926229508197, 0.088289, 0.007022
EPI2870144|A/turkey/California/23-032623-001-original/2023|H5N1|PB1|2.3.4.4b|B3.7|poultry|California|2023-10-24, 2023.8123287671233, 0.087871, 0.007862
EPI2906356|A/pheasant/Iowa/23-034845-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Iowa|2023-11-09, 2023.8561643835617, 0.087430, 0.007276
EPI2906236|A/chicken/North_Dakota/23-035040-001-original/2023|H5N1|PB1|2.3.4.4b|B3.11|poultry|North_Dakota|2023-11-13, 2023.8671232876711, 0.087849, 0.007659
EPI2869794|A/peregrine_falcon/Minnesota/23-031335-001-original/2023|H5N1|PB1|2.3.4.4b||wild-bird|Minnesota|2023-10-12, 2023.7794520547945, 0.087417, 0.007517
EPI2906388|A/chicken/Iowa/23-034842-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|Iowa|2023-11-09, 2023.8561643835617, 0.087846, 0.007692
|A/canada_goose/Indiana/24-005146-001/2024|H5N1|PB1||B3.7|wild-bird|Indiana|2024-02-14, 2024.1215846994535, 0.088724, 0.007692
|A/canada_goose/Missouri/24-006385-003/2024|H5N1|PB1||B3.7|wild-bird|Missouri|2024-02-22, 2024.1434426229507, 0.087853, 0.006748
|A/crow/Illinois/24-004479-001/2024|H5N1|PB1||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.089600, 0.008622
|A/crow/Illinois/24-004479-002/2024|H5N1|PB1||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.089600, 0.008622
EPI2873381|A/king_vulture/Arizona/23-033233-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|wild-bird|Arizona|2023-10-24, 2023.8123287671233, 0.087867, 0.007858
EPI2873597|A/chicken/Minnesota/23-033671-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|Minnesota|2023-10-31, 2023.831506849315, 0.087413, 0.007341
EPI2873543|A/turkey/South_Dakota/23-033623-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|South_Dakota|2023-11-02, 2023.83698630137, 0.086979, 0.006888
|A/cat/Montana/24-009038-001/2024|H5N1|PB1||B3.6|domestic-mammal|Montana|2024-03-19, 2024.214480874317, 0.086979, 0.005639
EPI2899748|A/turkey/South_Dakota/23-036673-001-original/2023|H5N1|PB1|2.3.4.4b|B3.6|poultry|South_Dakota|2023-11-19, 2023.8835616438357, 0.088726, 0.008481
|A/mountain_lion/Montana/24-010315-001/2024|H5N1|PB1||B3.6|mammal|Montana|2024-04-01, 2024.25, 0.086548, 0.005091
EPI2868767|A/peacock/Oklahoma/23-031171-001-original/2023|H5N1|PB1|2.3.4.4b||poultry|Oklahoma|2023-10-11, 2023.7767123287672, 0.089612, 0.009721
|A/snow_goose/Colorado/24-007706-001/2024|H5N1|PB1||B3.6|wild-bird|Colorado|2024-02-27, 2024.1571038251366, 0.086980, 0.005830
