#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI1985978|A/turkey/Indiana/22-003707-003/2022|H5N1|NS|2.3.4.4b|A1|poultry|Indiana|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000008	2021-12-13	2021.950441	2021.727654	2022.102740
EPI2710899|A/Mallard/Kentucky/USDA-005153-004/2022|H5N1|NS|2.3.4.4b||wild-bird|Kentucky|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000009	2021-12-30	2021.996518	2021.815401	2022.105479
EPI2702337|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|NS|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08	2022-02-08	2022.105479	2022.105479	2022.105479
NODE_0000010	2022-01-14	2022.036649	2021.869421	2022.132877
EPI2702798|A/turkey/Indiana/USDA-005328-001/2022|H5N1|NS|2.3.4.4b||poultry|Indiana|2022-02-18	2022-02-18	2022.132877	2022.132877	2022.132877
NODE_0000011	2022-01-27	2022.071984	2021.916812	2022.160274
EPI2711066|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Missouri|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000012	2022-02-08	2022.105358	2021.963890	2022.182192
EPI2711141|A/Mallard/Ohio/USDA-009207-003/2022|H5N1|NS|2.3.4.4b||wild-bird|Ohio|2022-03-08	2022-03-08	2022.182192	2022.182192	2022.182192
NODE_0000013	2022-02-18	2022.132257	2022.011738	2022.193151
EPI2176412|A/snow_goose/Kansas/W22-199D/2022|H5N1|NS|2.3.4.4b||wild-bird|Kansas|2022-03-12	2022-03-12	2022.193151	2022.193151	2022.193151
NODE_0000014	2022-02-28	2022.160153	2022.059558	2022.201370
EPI2704399|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Iowa|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
NODE_0000015	2022-03-08	2022.183263	2022.074837	2022.247945
EPI2709340|A/American_Crow/North_Dakota/USDA-010665-001/2022|H5N1|NS|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000016	2022-03-16	2022.203472	2022.118304	2022.247945
EPI2704875|A/Ross_s_Goose/North_Dakota/USDA-010663-025/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000017	2022-03-24	2022.225905	2022.157511	2022.256164
EPI2074574|A/turkey/Minnesota/22-010126-002-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000018	2022-04-02	2022.249864	2022.190619	2022.272603
EPI2702823|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
NODE_0000019	2022-04-11	2022.275342	2022.227264	2022.275342
EPI2298215|A/eared_grebe/North_Dakota/245625/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-06-16	2022-06-16	2022.456164	2022.456164	2022.456164
EPI2712575|A/Great_Horned_Owl/North_Dakota/USDA-011571-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-11	2022-04-11	2022.275342	2022.275342	2022.275342
86/34	2021-01-30	2021.081054	2020.722384	2021.913566
EPI2712098|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-27	2022-04-27	2022.319178	2022.319178	2022.319178
EPI2703691|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|H5N1|NS|2.3.4.4b||wild-bird|Kansas|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
EPI2709132|A/American_Crow/North_Dakota/USDA-013140-003/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-21	2022-04-21	2022.302740	2022.302740	2022.302740
EPI2711090|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-12	2022-04-12	2022.278082	2022.278082	2022.278082
EPI2074886|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
84.3/72	2022-01-10	2022.025406	2021.504887	2022.272603
EPI2179630|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
EPI2259169|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15	2022-05-15	2022.368493	2022.368493	2022.368493
87.9/70	2021-10-14	2021.783571	2021.298876	2022.261644
EPI2179726|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|NS|2.3.4.4b||wild-bird|South_Dakota|2022-04-12	2022-04-12	2022.278082	2022.278082	2022.278082
NODE_0000027	2022-01-21	2022.056546	2021.647308	2022.261644
EPI2707458|A/Bald_Eagle/Minnesota/USDA-011229-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000028	2022-03-18	2022.209440	2021.932676	2022.286301
EPI2712782|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000029	2022-04-25	2022.313699	2022.119516	2022.313699
EPI2708192|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
EPI2053907|A/fox/Minnesota/22-014660-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000395	2021-02-26	2021.154705	2020.604250	2021.974993
EPI2712816|A/goose/Missouri/USDA-012338-014/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Missouri|2022-03-01	2022-03-01	2022.163014	2022.163014	2022.163014
NODE_0000242	2021-03-22	2021.221485	2020.700736	2022.010270
75.7/92	2022-03-14	2022.198630	2021.737550	2022.198630
EPI2712408|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
EPI2704815|A/Snow_Goose/Colorado/USDA-008935-006/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Colorado|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000264	2021-04-13	2021.281225	2020.807314	2022.013367
EPI2711798|A/goose/South_Dakota/USDA-008382-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
NODE_0000393	2021-05-02	2021.333603	2020.911597	2022.022407
EPI2712840|A/goose/Missouri/USDA-012338-010/2022|H5N1|NS|2.3.4.4b||poultry|Missouri|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000223	2021-05-20	2021.382698	2020.997460	2022.033757
EPI2702223|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
NODE_0000231	2021-06-06	2021.428257	2021.078338	2022.038279
EPI2029344|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
NODE_0000241	2021-06-21	2021.470523	2021.135617	2022.064322
EPI2067428|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-03	2022-04-03	2022.253425	2022.253425	2022.253425
NODE_0000129	2021-07-05	2021.509579	2021.205441	2022.066184
EPI2074638|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000183	2021-07-19	2021.546871	2021.272402	2022.067729
EPI2702523|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05	2022-04-05	2022.258904	2022.258904	2022.258904
NODE_0000214	2021-08-01	2021.580929	2021.334536	2022.066266
EPI2704325|A/Ross_s_Goose/Minnesota/USDA-011226-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-05	2022-04-05	2022.258904	2022.258904	2022.258904
NODE_0000215	2021-08-13	2021.613895	2021.393357	2022.073773
83.8/93	2022-04-06	2022.261644	2021.909439	2022.261644
EPI2179326|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
EPI2706432|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000127	2021-08-24	2021.645852	2021.446898	2022.079281
EPI2711450|A/Hawk/North_Dakota/USDA-012638-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-09	2022-04-09	2022.269863	2022.269863	2022.269863
NODE_0000128	2021-09-04	2021.676586	2021.496691	2022.082210
77.1/93	2022-04-09	2022.269863	2021.939696	2022.269863
EPI2179710|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-09	2022-04-09	2022.269863	2022.269863	2022.269863
EPI2243666|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-16	2022-04-16	2022.289041	2022.289041	2022.289041
NODE_0000131	2021-09-15	2021.706288	2021.542804	2022.086231
EPI2712353|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
NODE_0000145	2021-09-26	2021.735479	2021.584292	2022.088044
EPI2705143|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14	2022-04-14	2022.283562	2022.283562	2022.283562
NODE_0000150	2021-10-06	2021.763561	2021.620585	2022.093094
EPI2713041|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000180	2021-10-17	2021.791849	2021.650728	2022.106998
EPI2705595|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19	2022-04-19	2022.297260	2022.297260	2022.297260
NODE_0000181	2021-10-26	2021.817785	2021.672667	2022.113654
EPI2712122|A/Great_Horned_Owl/Minnesota/USDA-012931-007/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-22	2022-04-22	2022.305479	2022.305479	2022.305479
NODE_0000182	2021-11-05	2021.844097	2021.683947	2022.157250
84.5/62	2022-04-24	2022.311193	2021.970200	2022.605016
EPI2506880|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
EPI2260656|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-11-19	2022-11-19	2022.883562	2022.883562	2022.883562
EPI2260544|A/chicken/Iowa/22-035154-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01	2022-11-01	2022.834247	2022.834247	2022.834247
NODE_0000184	2021-11-14	2021.870248	2021.720313	2022.157677
EPI2705659|A/Vulture/Montana/USDA-012936-010/2022|H5N1|NS|2.3.4.4b||wild-bird|Montana|2022-04-24	2022-04-24	2022.310959	2022.310959	2022.310959
NODE_0000185	2021-11-24	2021.896399	2021.748811	2022.156323
EPI2246714|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-04-30	2022-04-30	2022.327397	2022.327397	2022.327397
NODE_0000211	2021-12-03	2021.920682	2021.778357	2022.162795
EPI2258945|A/duck/Minnesota/22-014663-004-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000030	2021-12-12	2021.945837	2021.683559	2022.182192
EPI2702959|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Missouri|2022-03-08	2022-03-08	2022.182192	2022.182192	2022.182192
NODE_0000031	2021-12-20	2021.968875	2021.725821	2022.184932
EPI2711830|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-03-09	2022-03-09	2022.184932	2022.184932	2022.184932
NODE_0000032	2021-12-28	2021.989854	2021.758538	2022.198630
EPI2711032|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Iowa|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000033	2022-01-04	2022.009821	2021.794790	2022.198630
EPI2710816|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|NS|2.3.4.4b||wild-bird|Iowa|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000034	2022-01-11	2022.029410	2021.826612	2022.209589
EPI2712864|A/goose/Missouri/USDA-012338-008/2022|H5N1|NS|2.3.4.4b||poultry|Missouri|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000035	2022-01-18	2022.047827	2021.859356	2022.209589
EPI2702889|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000036	2022-01-24	2022.064514	2021.885467	2022.217808
EPI2702559|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-21	2022-03-21	2022.217808	2022.217808	2022.217808
NODE_0000037	2022-01-29	2022.079333	2021.913876	2022.223288
EPI2702311|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
NODE_0000038	2022-02-04	2022.095024	2021.942871	2022.228767
EPI2706417|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
NODE_0000039	2022-02-09	2022.108971	2021.968298	2022.236986
EPI2035099|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-03-28	2022-03-28	2022.236986	2022.236986	2022.236986
NODE_0000040	2022-02-15	2022.123914	2021.993659	2022.239726
EPI2702631|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-29	2022-03-29	2022.239726	2022.239726	2022.239726
NODE_0000041	2022-02-19	2022.136866	2022.016134	2022.239726
EPI2702583|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-03-29	2022-03-29	2022.239726	2022.239726	2022.239726
NODE_0000042	2022-02-24	2022.148945	2022.037190	2022.245205
EPI2711914|A/goose/Wyoming/USDA-010373-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
NODE_0000043	2022-03-01	2022.162021	2022.058907	2022.247945
EPI2705070|A/Ross_s_Goose/North_Dakota/USDA-010663-020/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000044	2022-03-05	2022.173228	2022.078201	2022.247945
EPI2702763|A/Snow_Goose/North_Dakota/USDA-010663-006/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000045	2022-03-09	2022.185183	2022.097885	2022.247945
EPI2702643|A/Snow_Goose/North_Dakota/USDA-010663-012/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000046	2022-03-13	2022.196391	2022.116683	2022.256164
EPI2179270|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000047	2022-03-17	2022.205730	2022.133259	2022.256164
EPI2702408|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000048	2022-03-21	2022.216689	2022.151388	2022.256164
EPI2074534|A/turkey/Minnesota/22-010124-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000049	2022-03-24	2022.225905	2022.161521	2022.267123
EPI2181655|A/snow_goose/North_Dakota/N22-04/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-08	2022-04-08	2022.267123	2022.267123	2022.267123
NODE_0000050	2022-03-28	2022.236116	2022.178226	2022.272603
EPI2179702|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
NODE_0000051	2022-03-31	2022.245331	2022.193340	2022.275342
EPI2705955|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11	2022-04-11	2022.275342	2022.275342	2022.275342
NODE_0000052	2022-04-03	2022.254671	2022.207864	2022.280822
EPI2711866|A/goose/Wyoming/USDA-011671-001/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
NODE_0000053	2022-04-07	2022.263014	2022.222748	2022.280822
EPI2704385|A/Red-tailed_Hawk/Iowa/USDA-011298-001/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Iowa|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
NODE_0000054	2022-04-10	2022.271358	2022.236171	2022.283562
EPI2243405|A/chicken/Idaho/22-011347-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14	2022-04-14	2022.283562	2022.283562	2022.283562
NODE_0000055	2022-04-13	2022.279896	2022.248711	2022.286301
EPI2712854|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000056	2022-04-15	2022.285625	2022.257057	2022.300000
EPI2711223|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|NS|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20	2022-04-20	2022.300000	2022.300000	2022.300000
NODE_0000057	2022-04-19	2022.296607	2022.272561	2022.302740
EPI2246106|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|NS|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21	2022-04-21	2022.302740	2022.302740	2022.302740
NODE_0000058	2022-04-25	2022.313699	2022.287286	2022.313699
EPI2703021|A/turkey_Vulture/North_Dakota/USDA-013149-001/2022|H5N1|NS|2.3.4.4b||wild-bird|North_Dakota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
EPI2703742|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
100/100	2017-06-30	2017.494084	2015.162808	2020.045129
98.6/100	2022-01-20	2022.053493	2021.404183	2022.646685
EPI2263885|A/chicken/Florida/22-033389-001-original/2022|H5N1|NS|2.3.4.4b|B2.2|poultry|Florida|2022-10-18	2022-10-18	2022.795890	2022.795890	2022.795890
NODE_0000116	2022-05-21	2022.384633	2021.892687	2022.797485
EPI2260752|A/chicken/Florida/22-036767-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Florida|2022-11-14	2022-11-14	2022.869863	2022.869863	2022.869863
NODE_0000117	2022-09-01	2022.667397	2022.177085	2022.847694
EPI2260776|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|NS|2.3.4.4b||poultry|North_Dakota|2022-11-08	2022-11-08	2022.853425	2022.853425	2022.853425
EPI2260520|A/chicken/Maine/22-037360-002-original/2022|H5N1|NS|2.3.4.4b||poultry|Maine|2022-11-16	2022-11-16	2022.875342	2022.875342	2022.875342
94.8/30	2021-03-16	2021.205288	2020.761210	2022.060816
EPI2263756|A/turkey/Utah/22-033909-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Utah|2022-10-20	2022-10-20	2022.801370	2022.801370	2022.801370
NODE_0000192	2021-07-26	2021.565568	2021.080916	2022.222346
EPI2703678|A/Red-tailed_Hawk/Minnesota/USDA-012931-004/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-22	2022-04-22	2022.305479	2022.305479	2022.305479
NODE_0000200	2021-11-18	2021.880700	2021.475528	2022.259957
EPI2259321|A/chicken/Minnesota/22-015398-001-original/2022|H5N1|NS|2.3.4.4b||poultry|Minnesota|2022-05-13	2022-05-13	2022.363014	2022.363014	2022.363014
NODE_0000119	2022-02-09	2022.107440	2021.760698	2022.261644
EPI2704027|A/Red-tailed_Hawk/North_Dakota/USDA-011220-001/2022|H5N1|NS|2.3.4.4b|B3.2|wild-bird|North_Dakota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000120	2022-04-01	2022.248123	2021.988802	2022.316438
EPI2710805|A/Black_Vulture/Maryland/USDA-012990-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Maryland|2022-04-26	2022-04-26	2022.316438	2022.316438	2022.316438
NODE_0000121	2022-05-06	2022.343836	2022.159842	2022.343836
EPI2258865|A/guinea_fowl/Utah/22-014481-002-original/2022|H5N1|NS|2.3.4.4b||wild-bird|Utah|2022-05-09	2022-05-09	2022.352055	2022.352055	2022.352055
EPI2053891|A/fox/Iowa/22-014421-001-original/2022|H5N1|NS|2.3.4.4b|B3.2|mammal|Iowa|2022-05-06	2022-05-06	2022.343836	2022.343836	2022.343836
85.3/59	2021-10-04	2021.758418	2021.300420	2022.266593
EPI2703944|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022|H5N1|NS|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
EPI2182081|A/bobcat/Wisconsin/22-016051-001-original/2022|H5N1|NS|2.3.4.4b||mammal|Wisconsin|2022-05-24	2022-05-24	2022.393151	2022.393151	2022.393151
97.3/99	2022-10-28	2022.823885	2022.516203	2023.082067
EPI2614280|A/mute_swan/Massachusetts/23-011626-001-original/2023|H5N1|NS|2.3.4.4b|B3.5|wild-bird|Massachusetts|2023-03-29	2023-03-29	2023.239726	2023.239726	2023.239726
EPI2613608|A/American_crow/New_York/23-005128-001-original/2023|H5N1|NS|2.3.4.4b||wild-bird|New_York|2023-02-13	2023-02-13	2023.119178	2023.119178	2023.119178
EPI2614472|A/red-tailed_hawk/New_York/23-014343-001-original/2023|H5N1|NS|2.3.4.4b|B3.5|wild-bird|New_York|2023-05-01	2023-05-01	2023.330137	2023.330137	2023.330137
NODE_0000124	2023-02-05	2023.097260	2022.803600	2023.097260
|A/bald_eagle/Virginia/24-006061-001/2024|H5N1|NS||B3.5|wild-bird|Virginia|2023-02-05	2023-02-05	2023.097260	2023.097260	2023.097260
EPI2613968|A/peregrine_falcon/New_York/23-009036-001-original/2023|H5N1|NS|2.3.4.4b|B3.5|wild-bird|New_York|2023-03-16	2023-03-16	2023.204110	2023.204110	2023.204110
82.3/15	2021-07-09	2021.518541	2021.209916	2022.250343
EPI2259417|A/chicken/Idaho/22-015654-001-original/2022|H5N1|NS|2.3.4.4b|B3.2|poultry|Idaho|2022-05-17	2022-05-17	2022.373973	2022.373973	2022.373973
EPI2613800|A/red-tailed_hawk/California/23-006644-003-original/2023|H5N1|NS|2.3.4.4b||wild-bird|California|2023-02-14	2023-02-14	2023.121918	2023.121918	2023.121918
EPI2614136|A/Western_screech_owl/Washington/23-010027-001-original/2023|H5N1|NS|2.3.4.4b|B3.2|wild-bird|Washington|2023-03-23	2023-03-23	2023.223288	2023.223288	2023.223288
EPI2614008|A/sanderling/Oregon/23-008234-001-original/2023|H5N1|NS|2.3.4.4b|B3.2|wild-bird|Oregon|2023-02-04	2023-02-04	2023.094521	2023.094521	2023.094521
85.3/63	2022-05-03	2022.335113	2021.852350	2022.667123
EPI2506896|A/blue-winged_teal/Texas/UGAI22-2966/2022|H5N1|NS|2.3.4.4b||wild-bird|Texas|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
EPI2260624|A/striped_skunk/Idaho/22-037165-002-original/2022|H5N1|NS|2.3.4.4b||mammal|Idaho|2022-11-04	2022-11-04	2022.842466	2022.842466	2022.842466
EPI2614568|A/Cooper_s_hawk/Montana/23-016105-001-original/2023|H5N1|NS|2.3.4.4b||wild-bird|Montana|2023-04-16	2023-04-16	2023.289041	2023.289041	2023.289041
84.8/66	2021-09-14	2021.703458	2021.449241	2022.438982
EPI2614024|A/red-tailed_hawk/Colorado/23-008901-001-original/2023|H5N1|NS|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-15	2023-03-15	2023.201370	2023.201370	2023.201370
EPI2691024|A/blue_winged_teal/Louisiana/CEIRR-3834/2022|H5N1|NS|2.3.4.4b||wild-bird|Louisiana|2022-09-14	2022-09-14	2022.702740	2022.702740	2022.702740
89.5/89	2022-05-19	2022.378414	2021.978572	2022.776552
EPI2260592|A/turkey/South_Dakota/22-037933-001-original/2022|H5N1|NS|2.3.4.4b||poultry|South_Dakota|2022-11-22	2022-11-22	2022.891781	2022.891781	2022.891781
EPI2263588|A/chicken/Wisconsin/22-034812-002-original/2022|H5N1|NS|2.3.4.4b|B3.2|poultry|Wisconsin|2022-10-31	2022-10-31	2022.831507	2022.831507	2022.831507
96/95	2023-03-08	2023.181651	2022.689912	2023.453425
EPI2759029|A/Caspian_tern/Oregon/23-018836-002-original/2023|H5N1|NS|2.3.4.4b||wild-bird|Oregon|2023-06-15	2023-06-15	2023.453425	2023.453425	2023.453425
NODE_0000130	2023-07-31	2023.579452	2023.167125	2023.579452
EPI2759061|A/Caspian_tern/Washington/23-023703-002-original/2023|H5N1|NS|2.3.4.4b||wild-bird|Washington|2023-07-31	2023-07-31	2023.579452	2023.579452	2023.579452
