#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI2263431|A/turkey/Minnesota/22-034849-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-10-30	2022-10-30	2022.828767	2022.828767	2022.828767
EPI2613539|A/brown_pelican/Florida/23-004148-001-original/2023|H5N1|PB2|2.3.4.4b||wild-bird|Florida|2023-02-01	2023-02-01	2023.086301	2023.086301	2023.086301
84/84	2022-11-03	2022.839726	2022.000774	2022.839726
EPI2263567|A/chicken/Iowa/22-035700-001-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Iowa|2022-11-03	2022-11-03	2022.839726	2022.839726	2022.839726
EPI2263575|A/domestic_duck/Iowa/22-035700-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Iowa|2022-11-03	2022-11-03	2022.839726	2022.839726	2022.839726
96.3/95	2021-09-08	2021.687376	2015.485093	2022.375997
EPI2264248|A/chicken/Florida/22-031859-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Florida|2022-10-06	2022-10-06	2022.763014	2022.763014	2022.763014
76.4/76	2022-01-17	2022.044008	2016.831240	2022.504267
EPI2260747|A/chicken/Florida/22-036965-001-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Florida|2022-11-16	2022-11-16	2022.875342	2022.875342	2022.875342
EPI2263856|A/chicken/Florida/22-035222-003-original/2022|H5N1|PB2|2.3.4.4b|B1.3|poultry|Florida|2022-11-01	2022-11-01	2022.834247	2022.834247	2022.834247
85.7/84	2010-05-23	2010.390403	1878.326614	2012.833246
99.2/38	2020-10-08	2020.768384	1928.537452	2022.015068
EPI2181658|A/snow_goose/North_Dakota/N22-04/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-08	2022-04-08	2022.267123	2022.267123	2022.267123
100/100	1997-05-28	1997.404827	1928.426706	2020.780254
EPI2176469|A/snow_goose/Kansas/W22-199A/2022|H5N1|PB2|2.3.4.4b||wild-bird|Kansas|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
100/100	2019-02-19	2019.136435	2008.746633	2021.081230
EPI2017196|A/chicken/Nebraska/22-009006-001-original/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Nebraska|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
88.2/90	2019-08-03	2019.587797	2010.197354	2021.189297
NODE_0000096	2022-03-04	2022.171233	2020.985520	2022.171233
EPI2703489|A/Snow_Goose/Kansas/USDA-007919-003/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Kansas|2022-03-04	2022-03-04	2022.171233	2022.171233	2022.171233
EPI2703868|A/Snow_Goose/Kansas/USDA-008980-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Kansas|2022-03-12	2022-03-12	2022.193151	2022.193151	2022.193151
90.3/87	2019-12-08	2019.935933	2011.315003	2021.269112
EPI2710197|A/Backyard_bird/Wisconsin/USDA-009934-002/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Wisconsin|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
EPI2712892|A/goose/Nebraska/USDA-007179-001/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Nebraska|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2709655|A/Backyard_bird/Nebraska/USDA-009190-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Nebraska|2022-03-24	2022-03-24	2022.226027	2022.226027	2022.226027
NODE_0000098	2020-07-31	2020.580824	2018.284538	2021.966888
EPI2710905|A/Mallard/Kentucky/USDA-005153-004/2022|H5N1|PB2|2.3.4.4b||wild-bird|Kentucky|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000099	2021-02-27	2021.158004	2018.310385	2021.962604
EPI2702800|A/turkey/Indiana/USDA-005328-001/2022|H5N1|PB2|2.3.4.4b||poultry|Indiana|2022-02-18	2022-02-18	2022.132877	2022.132877	2022.132877
NODE_0000100	2021-06-27	2021.485359	2018.436437	2022.021501
EPI2705368|A/goose/Missouri/USDA-012338-006/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Missouri|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
NODE_0000101	2021-10-03	2021.755152	2021.218321	2022.102740
EPI1985971|A/turkey/Indiana/22-003707-003/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Indiana|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000102	2021-12-09	2021.939166	2021.552098	2022.105479
EPI2702340|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08	2022-02-08	2022.105479	2022.105479	2022.105479
NODE_0000103	2022-01-29	2022.077093	2021.783322	2022.160274
EPI2711068|A/Hooded_Merganser/Missouri/USDA-007184-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Missouri|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000104	2022-03-08	2022.182192	2021.965843	2022.182192
EPI2704401|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Iowa|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
EPI2711145|A/Mallard/Ohio/USDA-009207-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Ohio|2022-03-08	2022-03-08	2022.182192	2022.182192	2022.182192
83.7/68	2020-02-18	2020.132369	2011.954718	2021.320629
EPI2067312|A/turkey/Minnesota/22-009997-001-original/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Minnesota|2022-04-02	2022-04-02	2022.250685	2022.250685	2022.250685
87.7/65	2021-10-08	2021.768904	2019.510777	2022.170804
EPI2013938|A/turkey/Missouri/22-006944-002-original/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Missouri|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2703434|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
74.9/64	2020-09-27	2020.738731	2016.250031	2021.779032
76.4/76	2021-06-04	2021.424072	2018.266735	2022.002563
EPI2710169|A/American_White_Pelican/Missouri/USDA-006970-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Missouri|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
EPI2702974|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23	2022-02-23	2022.146575	2022.146575	2022.146575
NODE_0000121	2021-03-21	2021.218620	2018.343442	2022.000704
EPI2704176|A/Ross_s_Goose/Missouri/USDA-012338-012/2022|H5N1|PB2|2.3.4.4b|B5.1|wild-bird|Missouri|2022-03-01	2022-03-01	2022.163014	2022.163014	2022.163014
NODE_0000109	2021-08-06	2021.595212	2018.397873	2022.066406
EPI2704218|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|PB2|2.3.4.4b||wild-bird|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
NODE_0000110	2021-12-13	2021.949589	2018.497214	2022.191564
EPI2705227|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
EPI2016916|A/turkey/South_Dakota/22-008239-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-03-17	2022-03-17	2022.206849	2022.206849	2022.206849
84.4/70	2020-04-21	2020.304439	2012.501865	2021.368556
EPI2074529|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2712602|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31	2022-01-31	2022.083562	2022.083562	2022.083562
78.4/66	2021-03-13	2021.196614	2016.366965	2021.947038
EPI2703211|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|New_York|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
EPI2704864|A/chicken/Delaware/USDA-006945-004/2022|H5N1|PB2|2.3.4.4b|A1|poultry|Delaware|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
83.4/66	2021-05-16	2021.370638	2017.858784	2021.876133
EPI2709324|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
EPI2712505|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
EPI2704749|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
NODE_0000122	2020-08-23	2020.644775	2014.667854	2021.680750
EPI2712624|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|PB2|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22	2022-02-22	2022.143836	2022.143836	2022.143836
NODE_0000127	2021-03-20	2021.215015	2018.273788	2021.898065
EPI2712260|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|PB2|2.3.4.4b||wild-bird|Florida|2022-01-22	2022-01-22	2022.058904	2022.058904	2022.058904
NODE_0000114	2021-08-07	2021.597873	2018.328506	2021.946785
EPI2713090|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Virginia|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
NODE_0000115	2022-01-06	2022.015068	2021.541163	2022.015068
EPI2067104|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|PB2|2.3.4.4b||poultry|North_Carolina|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
EPI2713106|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|PB2|2.3.4.4b||wild-bird|South_Carolina|2022-01-06	2022-01-06	2022.015068	2022.015068	2022.015068
87.1/62	2020-08-18	2020.629364	2013.710166	2021.510310
EPI2712650|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
EPI2710018|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Maine|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
84.5/63	2020-12-19	2020.966817	2015.011475	2021.654451
EPI2710081|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
EPI2708184|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|PB2|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
84.3/62	2021-05-31	2021.412999	2017.099780	2021.845278
EPI2311556|A/snowy_owl/MA/22MM00463/2022|H5N1|PB2|2.3.4.4b||wild-bird|MA|2022-03-20	2022-03-20	2022.215068	2022.215068	2022.215068
EPI2710875|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|PB2|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
EPI2710705|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|PB2|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
74.8/62	2020-07-09	2020.521727	2013.353520	2021.467017
EPI2709262|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
93.3/94	2020-12-23	2020.976594	2015.455325	2021.717029
78.3/86	2021-04-30	2021.326259	2016.740113	2021.946368
EPI2311572|A/northern_gannet/MA/22WI00050/2022|H5N1|PB2|2.3.4.4b||wild-bird|MA|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
92.8/98	2022-06-14	2022.450685	2022.070029	2022.450685
EPI2310287|A/common_tern/Maine/22-025070-002-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Maine|2022-07-20	2022-07-20	2022.549315	2022.549315	2022.549315
EPI2311460|A/common_tern/ME/COTE_20220614_1/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|ME|2022-06-14	2022-06-14	2022.450685	2022.450685	2022.450685
85.9/62	2021-04-19	2021.297502	2016.766741	2021.849873
EPI2709630|A/American_Black_Duck/Connecticut/USDA-005313-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Connecticut|2022-02-16	2022-02-16	2022.127397	2022.127397	2022.127397
EPI2310151|A/american_crow/Massachusetts/22-016611-007-original/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-21	2022-03-21	2022.217808	2022.217808	2022.217808
83.7/65	2021-07-26	2021.565396	2017.790090	2021.953477
EPI2310049|A/american_crow/Massachusetts/22-006976-004-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Massachusetts|2022-02-27	2022-02-27	2022.157534	2022.157534	2022.157534
EPI2703945|A/Sanderling/Massachusetts/USDA-007696-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Massachusetts|2022-03-02	2022-03-02	2022.165753	2022.165753	2022.165753
EPI2311396|A/sanderling/MA/22HP00192/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|MA|2022-03-03	2022-03-03	2022.168493	2022.168493	2022.168493
84.7/62	2021-10-20	2021.801837	2018.766420	2022.101735
EPI2310247|A/herring_gull/Maine/22-022526-016-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|Maine|2022-07-08	2022-07-08	2022.516438	2022.516438	2022.516438
EPI2704534|A/Sanderling/Massachusetts/USDA-007696-008/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-06	2022-03-06	2022.176712	2022.176712	2022.176712
EPI2311436|A/common_eider/MA/22MM00772/2022|H5N1|PB2|2.3.4.4b||wild-bird|MA|2022-06-19	2022-06-19	2022.464384	2022.464384	2022.464384
EPI2311532|A/american_crow/MA/22HP00160/2022|H5N1|PB2|2.3.4.4b|A2|wild-bird|MA|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
NODE_0000000	2017-11-24	2017.897954	2002.007795	2020.567016
EPI2712101|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-27	2022-04-27	2022.319178	2022.319178	2022.319178
EPI2179729|A/pheasant/South_Dakota/22-011098-001-original/2022|H5N1|PB2|2.3.4.4b||wild-bird|South_Dakota|2022-04-12	2022-04-12	2022.278082	2022.278082	2022.278082
EPI2246109|A/duck/Wisconsin/22-012376-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-21	2022-04-21	2022.302740	2022.302740	2022.302740
NODE_0000189	2018-04-08	2018.265974	2005.372272	2020.946273
EPI2711799|A/goose/South_Dakota/USDA-008382-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
NODE_0000191	2018-07-21	2018.552864	2005.285893	2021.062388
91/89	2020-10-27	2020.820369	2011.980397	2022.079101
EPI2260659|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-11-19	2022-11-19	2022.883562	2022.883562	2022.883562
EPI2506883|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
EPI2260547|A/chicken/Iowa/22-035154-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01	2022-11-01	2022.834247	2022.834247	2022.834247
NODE_0000187	2018-10-11	2018.777259	2007.194177	2021.058101
EPI2712786|A/Great_Horned_Owl/Minnesota/USDA-011871-011/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000188	2018-12-23	2018.977145	2007.365199	2021.053302
EPI2711225|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20	2022-04-20	2022.300000	2022.300000	2022.300000
NODE_0000185	2019-02-24	2019.150478	2007.549263	2021.050212
EPI2246717|A/turkey/South_Dakota/22-013454-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-04-30	2022-04-30	2022.327397	2022.327397	2022.327397
NODE_0000132	2019-04-22	2019.306057	2009.105474	2021.127156
35.8/56	2020-06-13	2020.449519	2012.795501	2021.739570
EPI2074641|A/turkey/South_Dakota/22-010137-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2702764|A/Snow_Goose/North_Dakota/USDA-010663-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000133	2019-06-13	2019.447762	2009.238612	2021.187925
95.2/96	2021-12-25	2021.981019	2020.235907	2022.278082
EPI2711092|A/Hooded_Merganser/Minnesota/USDA-012024-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-12	2022-04-12	2022.278082	2022.278082	2022.278082
EPI2703746|A/Red-tailed_Hawk/Minnesota/USDA-012668-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
NODE_0000142	2019-07-31	2019.579821	2010.866234	2021.260349
EPI2702561|A/Snow_Goose/North_Dakota/USDA-009410-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-21	2022-03-21	2022.217808	2022.217808	2022.217808
NODE_0000136	2019-09-14	2019.702650	2010.987517	2021.293539
EPI2067431|A/turkey/Minnesota/22-010092-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-03	2022-04-03	2022.253425	2022.253425	2022.253425
NODE_0000141	2019-10-24	2019.812676	2011.100508	2021.316768
89.5/89	2021-08-09	2021.602817	2018.449745	2022.195169
EPI2179633|A/turkey/Wisconsin/22-010935-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wisconsin|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
EPI2705146|A/Wood_Duck/Minnesota/USDA-012022-002/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-14	2022-04-14	2022.283562	2022.283562	2022.283562
NODE_0000143	2019-12-02	2019.919456	2011.219656	2021.316100
EPI2712355|A/Great_Horned_Owl/Minnesota/USDA-012414-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
NODE_0000145	2020-01-07	2020.017508	2011.175576	2021.389884
EPI2259036|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000183	2020-02-10	2020.111924	2011.372487	2021.402402
EPI2259172|A/chicken/North_Dakota/22-015199-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|North_Dakota|2022-05-15	2022-05-15	2022.368493	2022.368493	2022.368493
NODE_0000184	2020-03-14	2020.200091	2012.444690	2021.435768
83.2/61	2021-03-02	2021.167015	2016.129261	2021.946978
EPI2705661|A/Vulture/Montana/USDA-012936-010/2022|H5N1|PB2|2.3.4.4b||wild-bird|Montana|2022-04-24	2022-04-24	2022.310959	2022.310959	2022.310959
EPI2711868|A/goose/Wyoming/USDA-011671-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-04-13	2022-04-13	2022.280822	2022.280822	2022.280822
NODE_0000134	2022-03-31	2022.245205	2021.447590	2022.245205
EPI2711916|A/goose/Wyoming/USDA-010373-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
EPI2243408|A/chicken/Idaho/22-011347-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14	2022-04-14	2022.283562	2022.283562	2022.283562
NODE_0000165	2020-04-13	2020.283719	2014.654627	2021.553013
EPI2711832|A/goose/South_Dakota/USDA-007946-003/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-03-09	2022-03-09	2022.184932	2022.184932	2022.184932
NODE_0000166	2020-05-13	2020.365453	2014.714758	2021.564300
EPI2712411|A/goose/South_Dakota/USDA-008571-002/2022|H5N1|PB2|2.3.4.4b||poultry|South_Dakota|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000167	2020-06-10	2020.441650	2014.706237	2021.576551
EPI2712868|A/goose/Missouri/USDA-012338-008/2022|H5N1|PB2|2.3.4.4b||poultry|Missouri|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000168	2020-07-05	2020.510912	2014.717435	2021.616479
EPI2074537|A/turkey/Minnesota/22-010124-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000169	2020-07-30	2020.578213	2014.753977	2021.615165
EPI2179273|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000170	2020-08-22	2020.641597	2014.821661	2021.622237
EPI2074889|A/turkey/South_Dakota/22-010346-001-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|South_Dakota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000171	2020-09-15	2020.705153	2014.854096	2021.631527
95.6/91	2022-04-06	2022.261644	2021.683284	2022.261644
EPI2179329|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
EPI2706433|A/turkey/Minnesota/USDA-010771-005/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
NODE_0000174	2020-10-07	2020.766043	2014.860099	2021.651191
EPI2702826|A/Snow_Goose/North_Dakota/USDA-011578-008/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-04-10	2022-04-10	2022.272603	2022.272603	2022.272603
NODE_0000175	2020-10-28	2020.824759	2014.873077	2021.653116
EPI2713042|A/Great_Horned_Owl/Minnesota/USDA-011871-012/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000176	2020-11-19	2020.882569	2014.903495	2021.657968
EPI2712858|A/Great_Horned_Owl/Minnesota/USDA-011871-006/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
NODE_0000177	2020-12-09	2020.938198	2014.941795	2021.664876
EPI2705598|A/Wood_Duck/Minnesota/USDA-012670-001/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-19	2022-04-19	2022.297260	2022.297260	2022.297260
NODE_0000178	2020-12-28	2020.991398	2014.949975	2021.675384
EPI2712125|A/Great_Horned_Owl/Minnesota/USDA-012931-007/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-22	2022-04-22	2022.305479	2022.305479	2022.305479
NODE_0000181	2021-01-18	2021.046867	2014.938058	2021.704546
EPI2053910|A/fox/Minnesota/22-014660-002-original/2022|H5N1|PB2|2.3.4.4b|B2.1|mammal|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000182	2021-02-06	2021.098774	2015.377571	2021.719665
84.9/64	2021-11-03	2021.839626	2019.598643	2022.162436
EPI2702585|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-29	2022-03-29	2022.239726	2022.239726	2022.239726
EPI2702314|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
EPI2705956|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11	2022-04-11	2022.275342	2022.275342	2022.275342
NODE_0000135	2021-02-25	2021.152210	2015.437087	2021.808937
84.1/64	2021-12-18	2021.963294	2020.110033	2022.269863
EPI2179713|A/turkey/Minnesota/22-010995-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-09	2022-04-09	2022.269863	2022.269863	2022.269863
EPI2243669|A/turkey/Minnesota/22-011794-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-04-16	2022-04-16	2022.289041	2022.289041	2022.289041
NODE_0000137	2021-03-16	2021.203988	2015.429883	2021.813722
EPI2710819|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|Iowa|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000138	2021-04-03	2021.254702	2015.430145	2021.815479
EPI2711035|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Iowa|2022-03-14	2022-03-14	2022.198630	2022.198630	2022.198630
NODE_0000139	2021-04-21	2021.303275	2015.430397	2021.817529
EPI2702891|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000140	2021-05-09	2021.350788	2015.430604	2021.819651
78.1/70	2021-08-21	2021.636313	2016.782004	2022.136192
EPI2258948|A/duck/Minnesota/22-014663-004-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Minnesota|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
80.3/79	2021-12-26	2021.986123	2018.054521	2022.407086
EPI2260523|A/chicken/Maine/22-037360-002-original/2022|H5N1|PB2|2.3.4.4b||poultry|Maine|2022-11-16	2022-11-16	2022.875342	2022.875342	2022.875342
EPI2260779|A/chicken/North_Dakota/22-036126-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|North_Dakota|2022-11-08	2022-11-08	2022.853425	2022.853425	2022.853425
84.1/73	2022-08-11	2022.610889	2021.104969	2022.795890
EPI2260755|A/chicken/Florida/22-036767-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Florida|2022-11-14	2022-11-14	2022.869863	2022.869863	2022.869863
EPI2263888|A/chicken/Florida/22-033389-001-original/2022|H5N1|PB2|2.3.4.4b|B2.2|poultry|Florida|2022-10-18	2022-10-18	2022.795890	2022.795890	2022.795890
NODE_0000144	2021-05-29	2021.406103	2018.381469	2021.931457
84/77	2022-03-25	2022.228767	2021.764053	2022.228767
