#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI2705206|A/Ross_s_Goose/North_Dakota/USDA-010036-002/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
NODE_0000121	2021-08-21	2021.637614	2021.407112	2021.981663
EPI2704384|A/Ross_s_Goose/Iowa/USDA-008378-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Iowa|2022-03-15	2022-03-15	2022.201370	2022.201370	2022.201370
NODE_0000122	2021-09-11	2021.695337	2021.495455	2022.002686
EPI2702690|A/Snow_Goose/North_Dakota/USDA-009481-006/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-03-23	2022-03-23	2022.223288	2022.223288	2022.223288
NODE_0000126	2021-09-29	2021.744907	2021.570121	2022.013409
EPI2704856|A/Ross_s_Goose/North_Dakota/USDA-010663-025/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000077	2021-10-15	2021.787944	2021.613362	2022.006768
EPI2710882|A/Mallard/Kentucky/USDA-005153-004/2022|H5N1|PA|2.3.4.4b||wild-bird|Kentucky|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000078	2021-10-29	2021.825391	2021.666343	2022.059529
EPI2709640|A/American_Crow/Minnesota/USDA-012668-016/2022|H5N1|PA|2.3.4.4b|B3.1|wild-bird|Minnesota|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
NODE_0000079	2021-11-10	2021.859867	2021.727692	2022.059583
EPI2702951|A/Snow_Goose/Missouri/USDA-006805-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Missouri|2022-02-23	2022-02-23	2022.146575	2022.146575	2022.146575
NODE_0000080	2021-11-22	2021.890820	2021.781181	2022.080819
86/61	2022-02-12	2022.115757	2021.969172	2022.264189
EPI2614066|A/snowy_egret/California/23-009161-004-original/2023|H5N1|PA|2.3.4.4b|B4.1|wild-bird|California|2023-03-16	2023-03-16	2023.204110	2023.204110	2023.204110
EPI2258995|A/chicken/Washington/22-014744-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Washington|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
EPI2709184|A/American_Pelican/Montana/USDA-012936-005/2022|H5N1|PA|2.3.4.4b||wild-bird|Montana|2022-04-24	2022-04-24	2022.310959	2022.310959	2022.310959
EPI2263422|A/chicken/Oregon/22-034833-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Oregon|2022-10-28	2022-10-28	2022.823288	2022.823288	2022.823288
94.6/94	2022-07-05	2022.508219	2022.318351	2022.508219
EPI2298225|A/Canada_goose/California/246038/2022|H5N1|PA|2.3.4.4b|B4.1|wild-bird|California|2022-07-05	2022-07-05	2022.508219	2022.508219	2022.508219
EPI2263390|A/chicken/Oregon/22-030743-001-original/2022|H5N1|PA|2.3.4.4b|B4.1|poultry|Oregon|2022-09-28	2022-09-28	2022.741096	2022.741096	2022.741096
NODE_0000083	2021-12-03	2021.920993	2021.813925	2022.078703
EPI2708339|A/Bald_Eagle/Florida/USDA-007915-002/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-02-28	2022-02-28	2022.160274	2022.160274	2022.160274
NODE_0000084	2021-12-13	2021.948703	2021.849971	2022.079349
EPI2711128|A/Mallard/Ohio/USDA-009207-003/2022|H5N1|PA|2.3.4.4b||wild-bird|Ohio|2022-03-08	2022-03-08	2022.182192	2022.182192	2022.182192
NODE_0000085	2021-12-23	2021.975598	2021.859017	2022.102740
EPI2709321|A/American_Crow/North_Dakota/USDA-010665-001/2022|H5N1|PA|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-01	2022-04-01	2022.247945	2022.247945	2022.247945
NODE_0000086	2022-01-01	2022.000049	2021.896187	2022.102740
EPI2074576|A/turkey/Minnesota/22-010126-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000087	2022-01-09	2022.023684	2021.924033	2022.102740
EPI2263927|A/chicken/Iowa/22-033362-001-original/2022|H5N1|PA|2.3.4.4b|B3.1|poultry|Iowa|2022-10-19	2022-10-19	2022.798630	2022.798630	2022.798630
NODE_0000088	2022-01-17	2022.045689	2021.963644	2022.102740
EPI2710787|A/Black_Vulture/Maryland/USDA-012990-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Maryland|2022-04-26	2022-04-26	2022.316438	2022.316438	2022.316438
NODE_0000089	2022-01-25	2022.066879	2022.001044	2022.102740
EPI2259035|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|PA|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
NODE_0000090	2022-02-01	2022.086734	2022.036047	2022.102740
EPI1985973|A/turkey/Indiana/22-003707-003/2022|H5N1|PA|2.3.4.4b|A1|poultry|Indiana|2022-02-07	2022-02-07	2022.102740	2022.102740	2022.102740
NODE_0000091	2022-02-07	2022.102375	2022.063238	2022.105479
EPI2702329|A/Snow_Goose/Kentucky/USDA-004809-002/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Kentucky|2022-02-08	2022-02-08	2022.105479	2022.105479	2022.105479
NODE_0000092	2022-02-08	2022.105396	2022.030036	2022.179452
EPI2712874|A/goose/Nebraska/USDA-007179-001/2022|H5N1|PA|2.3.4.4b|A1|poultry|Nebraska|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
NODE_0000093	2022-03-07	2022.178824	2022.120873	2022.204110
EPI2704195|A/Ross_s_Goose/South_Dakota/USDA-008384-004/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Dakota|2022-03-16	2022-03-16	2022.204110	2022.204110	2022.204110
NODE_0000094	2022-04-05	2022.258904	2022.175934	2022.258904
EPI2182107|A/red_fox/North_Dakota/22-017354-001-original/2022|H5N1|PA|2.3.4.4b||mammal|North_Dakota|2022-06-03	2022-06-03	2022.420548	2022.420548	2022.420548
EPI2702771|A/Snow_Goose/North_Dakota/USDA-011033-003/2022|H5N1|PA|2.3.4.4b|B3.1|wild-bird|North_Dakota|2022-04-05	2022-04-05	2022.258904	2022.258904	2022.258904
0/20	2021-05-12	2021.360893	2021.244575	2021.723000
94.5/96	2022-01-22	2022.060126	2021.853140	2022.178541
EPI2013937|A/turkey/Missouri/22-006944-002-original/2022|H5N1|PA|2.3.4.4b|A1|poultry|Missouri|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2703412|A/Snow_Goose/South_Dakota/USDA-009478-020/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|South_Dakota|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
77/64	2022-03-17	2022.207139	2022.007595	2022.421889
EPI2506881|A/blue-winged_teal/Minnesota/AV22-690/2022|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
EPI2260546|A/chicken/Iowa/22-035154-002-original/2022|H5N1|PA|2.3.4.4b|B2.1|poultry|Iowa|2022-11-01	2022-11-01	2022.834247	2022.834247	2022.834247
83.5/64	2021-06-04	2021.424103	2021.319474	2021.745640
EPI2712244|A/Blue-winged_Teal/Florida/USDA-002578-009/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-01-22	2022-01-22	2022.058904	2022.058904	2022.058904
EPI2712585|A/Green-winged_Teal/North_Carolina/USDA-004007-005/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-31	2022-01-31	2022.083562	2022.083562	2022.083562
EPI2712633|A/Green-winged_Teal/North_Carolina/USDA-003830-004/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
EPI2709993|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
EPI2713079|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Virginia|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
74.4/73	2021-07-11	2021.525309	2021.393526	2021.822483
EPI2712608|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|PA|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22	2022-02-22	2022.143836	2022.143836	2022.143836
EPI2067103|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|PA|2.3.4.4b||poultry|North_Carolina|2022-03-31	2022-03-31	2022.245205	2022.245205	2022.245205
NODE_0000171	2021-07-14	2021.532383	2021.325033	2021.890532
EPI2704733|A/Wood_Duck/North_Carolina/USDA-003829-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|North_Carolina|2022-01-29	2022-01-29	2022.078082	2022.078082	2022.078082
NODE_0000150	2021-09-07	2021.683563	2021.488912	2021.952646
EPI2188328|A/bald_eagle/North_Carolina/W22-140/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-02-22	2022-02-22	2022.143836	2022.143836	2022.143836
NODE_0000151	2021-10-15	2021.787681	2021.615464	2021.952518
EPI2709302|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000152	2021-11-13	2021.866737	2021.718556	2022.015068
EPI2074528|A/turkey/Minnesota/22-010123-004-original/2022|H5N1|PA|2.3.4.4b|A1|poultry|Minnesota|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000100	2021-12-08	2021.935787	2021.792562	2022.015068
EPI2713095|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-01-06	2022-01-06	2022.015068	2022.015068	2022.015068
NODE_0000101	2021-12-25	2021.983261	2021.883520	2022.020548
EPI2709239|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000102	2022-01-08	2022.020548	2021.948551	2022.020548
EPI2712486|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08	2022-01-08	2022.020548	2022.020548	2022.020548
NODE_0000103	2022-03-07	2022.179452	2022.026138	2022.179452
EPI2704844|A/chicken/Delaware/USDA-006945-004/2022|H5N1|PA|2.3.4.4b|A1|poultry|Delaware|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2703191|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|PA|2.3.4.4b||wild-bird|New_York|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
83.4/46	2021-06-29	2021.491995	2021.386286	2021.789080
EPI2181688|A/bald_eagle/Virginia/W22-306/2022|H5N1|PA|2.3.4.4b||wild-bird|Virginia|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
86.6/89	2022-05-18	2022.376491	2022.034241	2022.598855
EPI2507016|A/eagle/Virginia/W22-101/2023|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Virginia|2023-01-03	2023-01-03	2023.006849	2023.006849	2023.006849
EPI2456468|A/black_vulture/Virginia/W22-662C/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Virginia|2022-08-22	2022-08-22	2022.639726	2022.639726	2022.639726
52.2/62	2021-08-17	2021.624803	2021.470541	2021.925933
EPI2456406|A/black_vulture/South_Carolina/W22-689B/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-08-25	2022-08-25	2022.647945	2022.647945	2022.647945
94.8/98	2022-04-03	2022.254398	2021.991848	2022.482724
EPI2497181|A/vulture/Tennessee/W22-1149/2022|H5N1|PA|2.3.4.4b||wild-bird|Tennessee|2022-12-05	2022-12-05	2022.927397	2022.927397	2022.927397
EPI2456422|A/black_vulture/Georgia/W22-619A/2022|H5N1|PA|2.3.4.4b||wild-bird|Georgia|2022-08-22	2022-08-22	2022.639726	2022.639726	2022.639726
95.3/96	2022-01-25	2022.065834	2021.812746	2022.306754
EPI2463567|A/black_vulture/South_Carolina/W22-623/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-08-22	2022-08-22	2022.639726	2022.639726	2022.639726
EPI2506873|A/black_vulture/South_Carolina/W22-1080A/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|South_Carolina|2022-11-02	2022-11-02	2022.836986	2022.836986	2022.836986
EPI2689429|A/black_vulture/Georgia/CEIRR-569/2022|H5N1|PA|2.3.4.4b||wild-bird|Georgia|2022-08-12	2022-08-12	2022.612329	2022.612329	2022.612329
0/46	2021-07-23	2021.556848	2021.449300	2021.820808
EPI2704574|A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Missouri|2022-03-11	2022-03-11	2022.190411	2022.190411	2022.190411
NODE_0000185	2021-08-30	2021.662997	2021.516312	2021.990705
77.7/62	2021-12-13	2021.948696	2021.723207	2022.195139
EPI2246612|A/chicken/Wisconsin/22-013373-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Wisconsin|2022-04-30	2022-04-30	2022.327397	2022.327397	2022.327397
EPI2473750|A/red_fox/Michigan/22-021733-005-original/2022|H5N1|PA|2.3.4.4b||mammal|Michigan|2022-07-06	2022-07-06	2022.510959	2022.510959	2022.510959
NODE_0000187	2021-11-08	2021.852829	2021.629609	2022.018219
EPI2181744|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12	2022-02-12	2022.116438	2022.116438	2022.116438
NODE_0000111	2022-01-30	2022.080379	2021.874331	2022.086301
EPI2704489|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-02-01	2022-02-01	2022.086301	2022.086301	2022.086301
NODE_0000112	2022-03-07	2022.179452	2022.024781	2022.179452
EPI2708416|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-07	2022-03-07	2022.179452	2022.179452	2022.179452
EPI2708544|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-09	2022-03-09	2022.184932	2022.184932	2022.184932
0/14	2021-08-17	2021.626147	2021.518460	2021.860069
EPI2708434|A/Black_Vulture/Florida/USDA-011545-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-04-08	2022-04-08	2022.267123	2022.267123	2022.267123
85.7/63	2022-04-04	2022.256164	2022.011614	2022.256164
EPI2131376|A/Vulpes_vulpes/New_York/099488/2022|H5N1|PA|2.3.4.4b||mammal|New_York|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
EPI2259115|A/fox/New_York/22-015064-001-original/2022|H5N1|PA|2.3.4.4b||mammal|New_York|2022-04-27	2022-04-27	2022.319178	2022.319178	2022.319178
84.7/65	2021-10-15	2021.787097	2021.640579	2022.015605
EPI2708984|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18	2022-03-18	2022.209589	2022.209589	2022.209589
NODE_0000170	2022-01-14	2022.036478	2021.814300	2022.206849
EPI2709007|A/Bald_Eagle/South_Carolina/USDA-009803-001/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-03-17	2022-03-17	2022.206849	2022.206849	2022.206849
EPI2454986|A/Vulpes_vulpes/USA/088592/2022|H5N1|PA|2.3.4.4b||mammal|USA|2022-04-25	2022-04-25	2022.313699	2022.313699	2022.313699
76.7/72	2021-09-11	2021.695855	2021.582975	2021.902686
92.8/95	2021-12-02	2021.919019	2021.805701	2022.051315
EPI2710689|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|PA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
EPI2710056|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25	2022-03-25	2022.228767	2022.228767	2022.228767
EPI2708161|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04	2022-04-04	2022.256164	2022.256164	2022.256164
NODE_0000173	2022-01-23	2022.062478	2021.911820	2022.069863
EPI2710854|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|PA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26	2022-01-26	2022.069863	2022.069863	2022.069863
EPI2311555|A/snowy_owl/MA/22MM00463/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-03-20	2022-03-20	2022.215068	2022.215068	2022.215068
0/9	2021-10-18	2021.796962	2021.677531	2021.986834
EPI2311571|A/northern_gannet/MA/22WI00050/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-05-10	2022-05-10	2022.354795	2022.354795	2022.354795
97/95	2022-05-19	2022.379351	2022.157888	2022.450685
EPI2310286|A/common_tern/Maine/22-025070-002-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-07-20	2022-07-20	2022.549315	2022.549315	2022.549315
EPI2311459|A/common_tern/ME/COTE_20220614_1/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|ME|2022-06-14	2022-06-14	2022.450685	2022.450685	2022.450685
84.8/68	2021-11-27	2021.904534	2021.788212	2022.066753
EPI2310051|A/american_crow/Massachusetts/22-006976-004-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Massachusetts|2022-02-27	2022-02-27	2022.157534	2022.157534	2022.157534
86.7/64	2022-02-09	2022.108409	2021.961022	2022.176712
EPI2704513|A/Sanderling/Massachusetts/USDA-007696-008/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-06	2022-03-06	2022.176712	2022.176712	2022.176712
88.5/88	2022-04-23	2022.307320	2022.161358	2022.425384
EPI2310246|A/herring_gull/Maine/22-022526-016-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-07-08	2022-07-08	2022.516438	2022.516438	2022.516438
EPI2311435|A/common_eider/MA/22MM00772/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-06-19	2022-06-19	2022.464384	2022.464384	2022.464384
NODE_0000180	2021-12-28	2021.989661	2021.864001	2022.127397
EPI2311531|A/american_crow/MA/22HP00160/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|MA|2022-03-22	2022-03-22	2022.220548	2022.220548	2022.220548
NODE_0000123	2022-01-28	2022.074472	2021.955103	2022.127397
EPI2709609|A/American_Black_Duck/Connecticut/USDA-005313-006/2022|H5N1|PA|2.3.4.4b||wild-bird|Connecticut|2022-02-16	2022-02-16	2022.127397	2022.127397	2022.127397
NODE_0000124	2022-02-16	2022.127150	2022.025834	2022.165753
EPI2703930|A/Sanderling/Massachusetts/USDA-007696-003/2022|H5N1|PA|2.3.4.4b||wild-bird|Massachusetts|2022-03-02	2022-03-02	2022.165753	2022.165753	2022.165753
NODE_0000125	2022-03-03	2022.168493	2022.095772	2022.168493
EPI2310150|A/american_crow/Massachusetts/22-016611-007-original/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-21	2022-03-21	2022.217808	2022.217808	2022.217808
EPI2311395|A/sanderling/MA/22HP00192/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|MA|2022-03-03	2022-03-03	2022.168493	2022.168493	2022.168493
85.4/51	2021-08-13	2021.616119	2021.455459	2021.939208
EPI2259323|A/chicken/Minnesota/22-015398-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-05-13	2022-05-13	2022.363014	2022.363014	2022.363014
EPI2703661|A/Red-tailed_Hawk/Minnesota/USDA-012931-004/2022|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2022-04-22	2022-04-22	2022.305479	2022.305479	2022.305479
EPI2258867|A/guinea_fowl/Utah/22-014481-002-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Utah|2022-05-09	2022-05-09	2022.352055	2022.352055	2022.352055
EPI2704007|A/Red-tailed_Hawk/North_Dakota/USDA-011220-001/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|North_Dakota|2022-04-06	2022-04-06	2022.261644	2022.261644	2022.261644
EPI2473447|A/fox/Wisconsin/22-014746-015-original/2022|H5N1|PA|2.3.4.4b||mammal|Wisconsin|2022-05-03	2022-05-03	2022.335616	2022.335616	2022.335616
78/66	2021-11-28	2021.909151	2021.654892	2022.237937
EPI2053893|A/fox/Iowa/22-014421-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|mammal|Iowa|2022-05-06	2022-05-06	2022.343836	2022.343836	2022.343836
EPI2263758|A/turkey/Utah/22-033909-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Utah|2022-10-20	2022-10-20	2022.801370	2022.801370	2022.801370
79.3/66	2021-11-20	2021.886171	2021.679775	2022.149352
EPI2182083|A/bobcat/Wisconsin/22-016051-001-original/2022|H5N1|PA|2.3.4.4b||mammal|Wisconsin|2022-05-24	2022-05-24	2022.393151	2022.393151	2022.393151
0/36	2022-02-05	2022.097584	2021.880247	2022.240340
EPI2703932|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2022-04-15	2022-04-15	2022.286301	2022.286301	2022.286301
96.7/98	2023-01-06	2023.015510	2022.868352	2023.097260
EPI2614282|A/mute_swan/Massachusetts/23-011626-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|Massachusetts|2023-03-29	2023-03-29	2023.239726	2023.239726	2023.239726
EPI2613610|A/American_crow/New_York/23-005128-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|New_York|2023-02-13	2023-02-13	2023.119178	2023.119178	2023.119178
|A/bald_eagle/Virginia/24-006061-001/2024|H5N1|PA||B3.5|wild-bird|Virginia|2023-02-05	2023-02-05	2023.097260	2023.097260	2023.097260
EPI2613970|A/peregrine_falcon/New_York/23-009036-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|New_York|2023-03-16	2023-03-16	2023.204110	2023.204110	2023.204110
EPI2614474|A/red-tailed_hawk/New_York/23-014343-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|New_York|2023-05-01	2023-05-01	2023.330137	2023.330137	2023.330137
82.8/66	2021-09-23	2021.728677	2021.552929	2022.039965
EPI2259419|A/chicken/Idaho/22-015654-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Idaho|2022-05-17	2022-05-17	2022.373973	2022.373973	2022.373973
EPI2614010|A/sanderling/Oregon/23-008234-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Oregon|2023-02-04	2023-02-04	2023.094521	2023.094521	2023.094521
EPI2614242|A/peregrine_falcon/California/23-011277-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|California|2023-03-30	2023-03-30	2023.242466	2023.242466	2023.242466
90/94	2022-03-24	2022.226434	2021.920013	2022.586075
EPI2613802|A/red-tailed_hawk/California/23-006644-003-original/2023|H5N1|PA|2.3.4.4b||wild-bird|California|2023-02-14	2023-02-14	2023.121918	2023.121918	2023.121918
EPI2614138|A/Western_screech_owl/Washington/23-010027-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Washington|2023-03-23	2023-03-23	2023.223288	2023.223288	2023.223288
74.1/68	2021-12-08	2021.936260	2021.713932	2022.247404
EPI2506897|A/blue-winged_teal/Texas/UGAI22-2966/2022|H5N1|PA|2.3.4.4b||wild-bird|Texas|2022-09-01	2022-09-01	2022.667123	2022.667123	2022.667123
92.9/95	2022-09-04	2022.674532	2022.395594	2022.824290
EPI2260626|A/striped_skunk/Idaho/22-037165-002-original/2022|H5N1|PA|2.3.4.4b||mammal|Idaho|2022-11-04	2022-11-04	2022.842466	2022.842466	2022.842466
EPI2614570|A/Cooper_s_hawk/Montana/23-016105-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Montana|2023-04-16	2023-04-16	2023.289041	2023.289041	2023.289041
47.5/50	2021-11-02	2021.838005	2021.655441	2022.150418
EPI2260786|A/domestic_goose/Tennessee/22-036130-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Tennessee|2022-11-09	2022-11-09	2022.856164	2022.856164	2022.856164
73.5/36	2022-01-18	2022.048713	2021.838404	2022.347522
EPI2506889|A/red-tailed_hawk/Kentucky/W23-143/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Kentucky|2022-12-22	2022-12-22	2022.973973	2022.973973	2022.973973
77.2/61	2022-04-13	2022.279563	2022.089569	2022.511308
EPI2689437|A/blue_winged_teal/Louisiana/CEIRR-3834/2022|H5N1|PA|2.3.4.4b||wild-bird|Louisiana|2022-09-14	2022-09-14	2022.702740	2022.702740	2022.702740
EPI2263702|A/turkey/Minnesota/22-034260-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-10-25	2022-10-25	2022.815068	2022.815068	2022.815068
76/78	2022-06-24	2022.477424	2022.256712	2022.660936
EPI2263991|A/chicken/Florida/22-032963-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Florida|2022-10-11	2022-10-11	2022.776712	2022.776712	2022.776712
|A/snow_goose/California/24-004881-004/2024|H5N1|PA||B3.2|wild-bird|California|2024-01-18	2024-01-18	2024.047814	2024.047814	2024.047814
97.6/99	2023-01-11	2023.027752	2022.764366	2023.260149
EPI2759031|A/Caspian_tern/Oregon/23-018836-002-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Oregon|2023-06-15	2023-06-15	2023.453425	2023.453425	2023.453425
91.3/99	2023-07-04	2023.505868	2023.324994	2023.571822
EPI2759079|A/Caspian_tern/Washington/23-025001-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Washington|2023-08-11	2023-08-11	2023.609589	2023.609589	2023.609589
EPI2759063|A/Caspian_tern/Washington/23-023703-002-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Washington|2023-07-31	2023-07-31	2023.579452	2023.579452	2023.579452
NODE_0000141	2022-06-13	2022.447535	2022.242573	2022.706824
EPI2263606|A/mallard/Texas/22-035744-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Texas|2022-10-31	2022-10-31	2022.831507	2022.831507	2022.831507
NODE_0000142	2022-08-25	2022.649147	2022.312428	2022.885448
EPI2614026|A/red-tailed_hawk/Colorado/23-008901-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-15	2023-03-15	2023.201370	2023.201370	2023.201370
83.3/65	2023-01-27	2023.071303	2022.839478	2023.132877
EPI2613834|A/red-tailed_hawk/Colorado/23-006671-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-02-18	2023-02-18	2023.132877	2023.132877	2023.132877
EPI2613954|A/great_horned_owl/Colorado/23-007956-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-07	2023-03-07	2023.179452	2023.179452	2023.179452
0/3	2021-12-13	2021.949827	2021.744287	2022.241167
EPI2264271|A/chicken/Arkansas/22-031667-003-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Arkansas|2022-10-06	2022-10-06	2022.763014	2022.763014	2022.763014
