#Dates of nodes that didn't have a specified date are inferred from the root-to-tip regression.
name, date, root-to-tip distance, clock-deviation
EPI2709993|A/Backyard_bird/Maine/USDA-008540-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-03-22, 2022.2205479452055, 0.078015, 0.001748
EPI2703191|A/Snowy_Owl/New_York/USDA-008969-001/2022|H5N1|PA|2.3.4.4b||wild-bird|New_York|2022-03-22, 2022.2205479452055, 0.076072, -0.000194
EPI2704844|A/chicken/Delaware/USDA-006945-004/2022|H5N1|PA|2.3.4.4b|A1|poultry|Delaware|2022-03-07, 2022.1794520547944, 0.076072, -0.000054
EPI2712486|A/Gadwall/North_Carolina/USDA-001672-002/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.076072, 0.000488
EPI2713095|A/Gadwall/South_Carolina/USDA-001743-008/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-01-06, 2022.0150684931507, 0.076072, 0.000507
EPI2709239|A/American_Wigeon/North_Carolina/USDA-001672-005/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.076072, 0.000488
EPI2709302|A/American_Wigeon/North_Carolina/USDA-001330-031/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-01-08, 2022.0205479452054, 0.076526, 0.000942
EPI2713079|A/Gadwall/Virginia/USDA-003923-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Virginia|2022-01-29, 2022.0780821917808, 0.078453, 0.002673
EPI2188328|A/bald_eagle/North_Carolina/W22-140/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-02-22, 2022.1438356164383, 0.076991, 0.000987
EPI2712608|A/goose/New_Hampshire/USDA-006203-002/2022|H5N1|PA|2.3.4.4b|A1|poultry|New_Hampshire|2022-02-22, 2022.1438356164383, 0.079082, 0.003078
EPI2067103|A/turkey/North_Carolina/22-009983-008-original/2022|H5N1|PA|2.3.4.4b||poultry|North_Carolina|2022-03-31, 2022.2452054794521, 0.080908, 0.004558
EPI2181688|A/bald_eagle/Virginia/W22-306/2022|H5N1|PA|2.3.4.4b||wild-bird|Virginia|2022-04-15, 2022.286301369863, 0.077442, 0.000952
EPI2507016|A/eagle/Virginia/W22-101/2023|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Virginia|2023-01-03, 2023.0068493150684, 0.079841, 0.000892
EPI2456468|A/black_vulture/Virginia/W22-662C/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Virginia|2022-08-22, 2022.6397260273973, 0.078418, 0.000722
EPI2456406|A/black_vulture/South_Carolina/W22-689B/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-08-25, 2022.6479452054793, 0.080924, 0.003200
EPI2497181|A/vulture/Tennessee/W22-1149/2022|H5N1|PA|2.3.4.4b||wild-bird|Tennessee|2022-12-05, 2022.927397260274, 0.079826, 0.001149
EPI2456422|A/black_vulture/Georgia/W22-619A/2022|H5N1|PA|2.3.4.4b||wild-bird|Georgia|2022-08-22, 2022.6397260273973, 0.080782, 0.003086
EPI2463567|A/black_vulture/South_Carolina/W22-623/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-08-22, 2022.6397260273973, 0.079283, 0.001587
EPI2506873|A/black_vulture/South_Carolina/W22-1080A/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|South_Carolina|2022-11-02, 2022.83698630137, 0.082291, 0.003922
EPI2689429|A/black_vulture/Georgia/CEIRR-569/2022|H5N1|PA|2.3.4.4b||wild-bird|Georgia|2022-08-12, 2022.6123287671232, 0.080254, 0.002651
EPI2708544|A/Black_Vulture/Florida/USDA-007869-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-09, 2022.1849315068494, 0.076978, 0.000834
EPI2181744|A/bald_eagle/Florida/W22-134-OP/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Florida|2022-02-12, 2022.1164383561643, 0.077893, 0.001982
EPI2704489|A/Red-shouldered_Hawk/North_Carolina/USDA-006530-001/2022|H5N1|PA|2.3.4.4b||wild-bird|North_Carolina|2022-02-01, 2022.0863013698631, 0.076978, 0.001170
EPI2708416|A/Black_Vulture/Florida/USDA-007915-010/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-03-07, 2022.1794520547944, 0.076978, 0.000853
EPI2704574|A/Ring-necked_Duck/Missouri/USDA-012338-025/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Missouri|2022-03-11, 2022.190410958904, 0.080471, 0.004308
EPI2246612|A/chicken/Wisconsin/22-013373-002-original/2022|H5N1|PA|2.3.4.4b||poultry|Wisconsin|2022-04-30, 2022.327397260274, 0.077884, 0.001253
EPI2473750|A/red_fox/Michigan/22-021733-005-original/2022|H5N1|PA|2.3.4.4b||mammal|Michigan|2022-07-06, 2022.5109589041097, 0.079983, 0.002726
EPI2708434|A/Black_Vulture/Florida/USDA-011545-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Florida|2022-04-08, 2022.2671232876712, 0.079822, 0.003397
EPI2131376|A/Vulpes_vulpes/New_York/099488/2022|H5N1|PA|2.3.4.4b||mammal|New_York|2022-04-04, 2022.2561643835616, 0.077885, 0.001497
EPI2259115|A/fox/New_York/22-015064-001-original/2022|H5N1|PA|2.3.4.4b||mammal|New_York|2022-04-27, 2022.3191780821917, 0.077885, 0.001282
EPI2454986|A/Vulpes_vulpes/USA/088592/2022|H5N1|PA|2.3.4.4b||mammal|USA|2022-04-25, 2022.313698630137, 0.078850, 0.002266
EPI2709007|A/Bald_Eagle/South_Carolina/USDA-009803-001/2022|H5N1|PA|2.3.4.4b||wild-bird|South_Carolina|2022-03-17, 2022.2068493150684, 0.077884, 0.001664
EPI2708984|A/Black_Vulture/Florida/USDA-009054-001/2022|H5N1|PA|2.3.4.4b|B1.1|wild-bird|Florida|2022-03-18, 2022.2095890410958, 0.080356, 0.004127
EPI2311555|A/snowy_owl/MA/22MM00463/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-03-20, 2022.2150684931507, 0.079732, 0.003485
EPI2710854|A/Mallard/New_Hampshire/USDA-003417-032/2022|H5N1|PA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.079279, 0.003527
EPI2710689|A/Mallard/New_Hampshire/USDA-003417-054/2022|H5N1|PA|2.3.4.4b||wild-bird|New_Hampshire|2022-01-26, 2022.0698630136985, 0.079732, 0.003980
EPI2710056|A/Backyard_bird/Massachusetts/USDA-009371-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Massachusetts|2022-03-25, 2022.2287671232878, 0.080677, 0.004382
EPI2708161|A/Bald_Eagle/Iowa/USDA-010129-001/2022|H5N1|PA|2.3.4.4b|A1|wild-bird|Iowa|2022-04-04, 2022.2561643835616, 0.081370, 0.004983
EPI2311571|A/northern_gannet/MA/22WI00050/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-05-10, 2022.354794520548, 0.080419, 0.003695
EPI2310286|A/common_tern/Maine/22-025070-002-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-07-20, 2022.5493150684931, 0.080654, 0.003267
EPI2311459|A/common_tern/ME/COTE_20220614_1/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|ME|2022-06-14, 2022.4506849315069, 0.079735, 0.002684
EPI2311395|A/sanderling/MA/22HP00192/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|MA|2022-03-03, 2022.168493150685, 0.078790, 0.002702
EPI2311531|A/american_crow/MA/22HP00160/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|MA|2022-03-22, 2022.2205479452055, 0.079259, 0.002993
EPI2310051|A/american_crow/Massachusetts/22-006976-004-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Massachusetts|2022-02-27, 2022.1575342465753, 0.080185, 0.004134
EPI2310150|A/american_crow/Massachusetts/22-016611-007-original/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-21, 2022.217808219178, 0.078790, 0.002533
EPI2709609|A/American_Black_Duck/Connecticut/USDA-005313-006/2022|H5N1|PA|2.3.4.4b||wild-bird|Connecticut|2022-02-16, 2022.127397260274, 0.078790, 0.002842
EPI2703930|A/Sanderling/Massachusetts/USDA-007696-003/2022|H5N1|PA|2.3.4.4b||wild-bird|Massachusetts|2022-03-02, 2022.1657534246576, 0.078790, 0.002711
EPI2704513|A/Sanderling/Massachusetts/USDA-007696-008/2022|H5N1|PA|2.3.4.4b|A2|wild-bird|Massachusetts|2022-03-06, 2022.176712328767, 0.079242, 0.003126
EPI2310246|A/herring_gull/Maine/22-022526-016-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Maine|2022-07-08, 2022.5164383561644, 0.081081, 0.003805
EPI2311435|A/common_eider/MA/22MM00772/2022|H5N1|PA|2.3.4.4b||wild-bird|MA|2022-06-19, 2022.464383561644, 0.080612, 0.003514
EPI2259323|A/chicken/Minnesota/22-015398-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-05-13, 2022.36301369863, 0.076994, 0.000242
EPI2703661|A/Red-tailed_Hawk/Minnesota/USDA-012931-004/2022|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2022-04-22, 2022.305479452055, 0.076990, 0.000435
EPI2258867|A/guinea_fowl/Utah/22-014481-002-original/2022|H5N1|PA|2.3.4.4b||wild-bird|Utah|2022-05-09, 2022.3520547945207, 0.077059, 0.000344
EPI2704007|A/Red-tailed_Hawk/North_Dakota/USDA-011220-001/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|North_Dakota|2022-04-06, 2022.2616438356165, 0.077471, 0.001065
EPI2473447|A/fox/Wisconsin/22-014746-015-original/2022|H5N1|PA|2.3.4.4b||mammal|Wisconsin|2022-05-03, 2022.335616438356, 0.080024, 0.003366
EPI2053893|A/fox/Iowa/22-014421-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|mammal|Iowa|2022-05-06, 2022.3438356164384, 0.077016, 0.000329
EPI2263758|A/turkey/Utah/22-033909-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Utah|2022-10-20, 2022.8013698630136, 0.079949, 0.001702
EPI2182083|A/bobcat/Wisconsin/22-016051-001-original/2022|H5N1|PA|2.3.4.4b||mammal|Wisconsin|2022-05-24, 2022.3931506849315, 0.076980, 0.000125
EPI2703932|A/Red-tailed_Hawk/Minnesota/USDA-011871-001/2022|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2022-04-15, 2022.286301369863, 0.077899, 0.001409
EPI2614282|A/mute_swan/Massachusetts/23-011626-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|Massachusetts|2023-03-29, 2023.2397260273972, 0.079775, 0.000033
EPI2613610|A/American_crow/New_York/23-005128-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|New_York|2023-02-13, 2023.1191780821919, 0.079312, -0.000019
|A/bald_eagle/Virginia/24-006061-001/2024|H5N1|PA||B3.5|wild-bird|Virginia|2023-02-05, 2023.0972602739726, 0.078858, -0.000399
EPI2613970|A/peregrine_falcon/New_York/23-009036-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|New_York|2023-03-16, 2023.204109589041, 0.079312, -0.000309
EPI2614474|A/red-tailed_hawk/New_York/23-014343-001-original/2023|H5N1|PA|2.3.4.4b|B3.5|wild-bird|New_York|2023-05-01, 2023.3301369863013, 0.079779, -0.000272
EPI2259419|A/chicken/Idaho/22-015654-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Idaho|2022-05-17, 2022.3739726027397, 0.077477, 0.000688
EPI2614010|A/sanderling/Oregon/23-008234-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Oregon|2023-02-04, 2023.0945205479452, 0.081171, 0.001924
EPI2614242|A/peregrine_falcon/California/23-011277-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|California|2023-03-30, 2023.2424657534248, 0.082514, 0.002762
EPI2613802|A/red-tailed_hawk/California/23-006644-003-original/2023|H5N1|PA|2.3.4.4b||wild-bird|California|2023-02-14, 2023.1219178082192, 0.079808, 0.000467
EPI2614138|A/Western_screech_owl/Washington/23-010027-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Washington|2023-03-23, 2023.2232876712328, 0.082118, 0.002432
EPI2506897|A/blue-winged_teal/Texas/UGAI22-2966/2022|H5N1|PA|2.3.4.4b||wild-bird|Texas|2022-09-01, 2022.6671232876713, 0.081034, 0.003245
EPI2260626|A/striped_skunk/Idaho/22-037165-002-original/2022|H5N1|PA|2.3.4.4b||mammal|Idaho|2022-11-04, 2022.8424657534247, 0.078830, 0.000443
EPI2614570|A/Cooper_s_hawk/Montana/23-016105-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Montana|2023-04-16, 2023.2890410958903, 0.079774, -0.000137
EPI2260786|A/domestic_goose/Tennessee/22-036130-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Tennessee|2022-11-09, 2022.8561643835617, 0.081103, 0.002669
EPI2506889|A/red-tailed_hawk/Kentucky/W23-143/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Kentucky|2022-12-22, 2022.9739726027397, 0.080852, 0.002016
EPI2689437|A/blue_winged_teal/Louisiana/CEIRR-3834/2022|H5N1|PA|2.3.4.4b||wild-bird|Louisiana|2022-09-14, 2022.7027397260274, 0.079279, 0.001368
EPI2614026|A/red-tailed_hawk/Colorado/23-008901-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-15, 2023.2013698630137, 0.079328, -0.000284
EPI2263702|A/turkey/Minnesota/22-034260-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Minnesota|2022-10-25, 2022.8150684931506, 0.079397, 0.001103
EPI2263606|A/mallard/Texas/22-035744-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Texas|2022-10-31, 2022.831506849315, 0.078801, 0.000451
EPI2613834|A/red-tailed_hawk/Colorado/23-006671-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-02-18, 2023.1328767123289, 0.078372, -0.001006
EPI2613954|A/great_horned_owl/Colorado/23-007956-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Colorado|2023-03-07, 2023.1794520547944, 0.078842, -0.000695
EPI2263991|A/chicken/Florida/22-032963-001-original/2022|H5N1|PA|2.3.4.4b||poultry|Florida|2022-10-11, 2022.7767123287672, 0.079777, 0.001614
|A/snow_goose/California/24-004881-004/2024|H5N1|PA||B3.2|wild-bird|California|2024-01-18, 2024.0478142076502, 0.081224, -0.001274
EPI2759031|A/Caspian_tern/Oregon/23-018836-002-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Oregon|2023-06-15, 2023.4534246575342, 0.082297, 0.001826
EPI2759079|A/Caspian_tern/Washington/23-025001-001-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Washington|2023-08-11, 2023.609589041096, 0.082320, 0.001316
EPI2759063|A/Caspian_tern/Washington/23-023703-002-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Washington|2023-07-31, 2023.5794520547945, 0.082774, 0.001873
EPI2263750|A/turkey/Minnesota/22-033929-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Minnesota|2022-10-23, 2022.809589041096, 0.077886, -0.000389
|A/snow_goose/California/24-004881-002/2024|H5N1|PA||B3.2|wild-bird|California|2024-01-18, 2024.0478142076502, 0.079803, -0.002695
EPI2614378|A/barn_owl/Idaho/23-013072-002-original/2023|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Idaho|2023-04-18, 2023.2945205479452, 0.078920, -0.001009
EPI2260658|A/chicken/South_Dakota/22-037701-001-original/2022|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2022-11-19, 2022.8835616438357, 0.079489, 0.000961
EPI2264271|A/chicken/Arkansas/22-031667-003-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Arkansas|2022-10-06, 2022.7630136986302, 0.080104, 0.001988
EPI2510302|A/American_green-winged_teal/Texas/UGAI22-3462/2022|H5N1|PA|2.3.4.4b|B3.2|wild-bird|Texas|2022-09-21, 2022.7219178082191, 0.079461, 0.001484
EPI2260594|A/turkey/South_Dakota/22-037933-001-original/2022|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2022-11-22, 2022.8917808219178, 0.079838, 0.001282
EPI2263590|A/chicken/Wisconsin/22-034812-002-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Wisconsin|2022-10-31, 2022.831506849315, 0.081396, 0.003046
EPI2613882|A/crow/Minnesota/23-007350-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2023-03-03, 2023.168493150685, 0.083118, 0.003618
EPI2263959|A/chicken/Montana/22-033348-001-original/2022|H5N1|PA|2.3.4.4b|B3.2|poultry|Montana|2022-10-18, 2022.795890410959, 0.079735, 0.001507
EPI2906242|A/chicken/Oregon/23-034937-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|poultry|Oregon|2023-11-06, 2023.8479452054794, 0.083098, 0.001281
EPI2906258|A/Canada_goose/Maryland/23-034924-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Maryland|2023-11-09, 2023.8561643835617, 0.083553, 0.001708
|A/mallard/Minnesota/24-006961-018/2024|H5N1|PA||B3.6|wild-bird|Minnesota|2024-02-28, 2024.1598360655737, 0.087277, 0.004396
EPI2868629|A/chicken/Montana/23-030330-002-original/2023|H5N1|PA|2.3.4.4b||poultry|Montana|2023-10-07, 2023.7657534246575, 0.084018, 0.002481
EPI3052576|A/turkey/Wisconsin/24-000378-001-original/2024|H5N1|PA|2.3.4.4b||poultry|Wisconsin|2024-01-03, 2024.0068306010928, 0.083098, 0.000739
EPI2899562|A/turkey/Minnesota/23-036928-001-original/2023|H5N1|PA|2.3.4.4b||poultry|Minnesota|2023-11-20, 2023.886301369863, 0.084496, 0.002548
EPI2873822|A/turkey/South_Dakota/23-034369-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|poultry|South_Dakota|2023-11-07, 2023.8506849315067, 0.085764, 0.003938
|A/harris-hawk/Utah/24-004080-001/2024|H5N1|PA||B3.6|wild-bird|Utah|2024-02-02, 2024.0887978142077, 0.083552, 0.000913
|A/western_sandpiper/Washington/24-004707-001/2024|H5N1|PA||B3.6|wild-bird|Washington|2023-12-12, 2023.9465753424658, 0.083553, 0.001399
|A/canada_goose/New_Mexico/24-005749-001/2024|H5N1|PA||B3.6|wild-bird|New_Mexico|2024-02-15, 2024.1243169398906, 0.084067, 0.001307
|A/american_wigeon/Ohio/24-008552-021/2024|H5N1|PA||A2|wild-bird|Ohio|2023-11-10, 2023.858904109589, 0.085617, 0.003763
EPI2870302|A/turkey/South_Dakota/23-032362-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|poultry|South_Dakota|2023-10-24, 2023.8123287671233, 0.083553, 0.001857
|A/mountain_lion/Montana/24-005908-001/2024|H5N1|PA||B3.6|mammal|Montana|2024-01-30, 2024.0806010928961, 0.084041, 0.001431
|A/chicken/Oregon/24-007557-001/2024|H5N1|PA||B3.6|poultry|Oregon|2024-03-07, 2024.181693989071, 0.084471, 0.001516
|A/great_horned_owl/Oregon/24-006223-001/2024|H5N1|PA||B3.6|wild-bird|Oregon|2024-02-21, 2024.1407103825136, 0.086418, 0.003603
|A/red-tailed_hawk/California/24-003714-001/2024|H5N1|PA||B3.6|wild-bird|California|2024-01-27, 2024.0724043715848, 0.086463, 0.003881
|A/common_raven/California/24-007417-001/2024|H5N1|PA||B3.6|wild-bird|California|2024-02-20, 2024.1379781420765, 0.085444, 0.002638
|A/bald_eagle/Washington/24-007953-001/2024|H5N1|PA||B3.6|wild-bird|Washington|2024-03-11, 2024.1926229508197, 0.084691, 0.001698
EPI2906050|A/chicken/South_Dakota/23-035815-001-original/2023|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2023-11-14, 2023.8698630136987, 0.084945, 0.003054
EPI2906130|A/chicken/Iowa/23-035546-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|poultry|Iowa|2023-11-14, 2023.8698630136987, 0.084531, 0.002639
EPI2906138|A/chicken/Iowa/23-035546-002-original/2023|H5N1|PA|2.3.4.4b||poultry|Iowa|2023-11-14, 2023.8698630136987, 0.084531, 0.002639
EPI2906322|A/red-tailed_hawk/Montana/23-034855-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|wild-bird|Montana|2023-11-08, 2023.8534246575343, 0.084471, 0.002635
|A/chicken/Minnesota/24-007263-003/2024|H5N1|PA||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085866, 0.002911
|A/turkey/Minnesota/24-007263-001/2024|H5N1|PA||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085412, 0.002457
|A/chicken/Minnesota/24-007263-002/2024|H5N1|PA||B3.6|poultry|Minnesota|2024-03-07, 2024.181693989071, 0.085412, 0.002457
|A/turkey/Missouri/24-005369-002/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-07, 2024.1024590163934, 0.084978, 0.002293
|A/turkey/Missouri/24-005372-001/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.084978, 0.002200
|A/turkey/Missouri/24-005369-001/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-07, 2024.1024590163934, 0.084978, 0.002293
|A/turkey/Missouri/24-005372-002/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.084978, 0.002200
|A/turkey/Missouri/24-005371-001/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.085431, 0.002652
|A/turkey/Missouri/24-005371-002/2024|H5N1|PA||B3.12|poultry|Missouri|2024-02-17, 2024.129781420765, 0.085431, 0.002652
|A/red-tailed_hawk/Oregon/24-008306-001/2024|H5N1|PA|||wild-bird|Oregon|2024-03-14, 2024.200819672131, 0.085040, 0.002020
|A/skunk/Washington/24-005959-002/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084003, 0.001169
|A/skunk/Washington/24-005959-006/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084003, 0.001169
|A/skunk/Washington/24-005959-001/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084003, 0.001169
|A/skunk/Washington/24-005959-005/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084003, 0.001169
|A/skunk/Washington/24-005959-003/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084456, 0.001622
|A/skunk/Washington/24-005959-004/2024|H5N1|PA||B3.6|mammal|Washington|2024-02-23, 2024.146174863388, 0.084456, 0.001622
|A/western_gull/California/24-004708-001/2024|H5N1|PA||B3.7|wild-bird|California|2024-01-30, 2024.0806010928961, 0.085956, 0.003345
EPI2906346|A/peregrine_falcon/Iowa/23-034846-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Iowa|2023-11-08, 2023.8534246575343, 0.087034, 0.005199
EPI2870142|A/turkey/California/23-032623-001-original/2023|H5N1|PA|2.3.4.4b|B3.7|poultry|California|2023-10-24, 2023.8123287671233, 0.085037, 0.003341
EPI2906354|A/pheasant/Iowa/23-034845-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Iowa|2023-11-09, 2023.8561643835617, 0.085037, 0.003192
|A/skunk/Montana/24-007939-001/2024|H5N1|PA||B3.6|mammal|Montana|2024-03-11, 2024.1926229508197, 0.085491, 0.002498
EPI2906386|A/chicken/Iowa/23-034842-001-original/2023|H5N1|PA|2.3.4.4b||poultry|Iowa|2023-11-09, 2023.8561643835617, 0.087433, 0.005588
EPI2869792|A/peregrine_falcon/Minnesota/23-031335-001-original/2023|H5N1|PA|2.3.4.4b||wild-bird|Minnesota|2023-10-12, 2023.7794520547945, 0.085490, 0.003907
EPI2906234|A/chicken/North_Dakota/23-035040-001-original/2023|H5N1|PA|2.3.4.4b|B3.11|poultry|North_Dakota|2023-11-13, 2023.8671232876711, 0.085490, 0.003608
|A/canada_goose/Missouri/24-006385-003/2024|H5N1|PA||B3.7|wild-bird|Missouri|2024-02-22, 2024.1434426229507, 0.086455, 0.003630
|A/canada_goose/Indiana/24-005146-001/2024|H5N1|PA||B3.7|wild-bird|Indiana|2024-02-14, 2024.1215846994535, 0.089383, 0.006633
|A/crow/Illinois/24-004479-001/2024|H5N1|PA||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.088296, 0.005602
|A/crow/Illinois/24-004479-002/2024|H5N1|PA||B3.7|wild-bird|Illinois|2024-02-08, 2024.1051912568305, 0.088296, 0.005602
|A/american_crow/Iowa/24-006634-001/2024|H5N1|PA||B3.6|wild-bird|Iowa|2024-03-01, 2024.1653005464482, 0.084937, 0.002037
|A/snow_goose/Colorado/24-007706-001/2024|H5N1|PA||B3.6|wild-bird|Colorado|2024-02-27, 2024.1571038251366, 0.086926, 0.004054
|A/mountain_lion/Montana/24-010315-001/2024|H5N1|PA||B3.6|mammal|Montana|2024-04-01, 2024.25, 0.085903, 0.002715
EPI2868765|A/peacock/Oklahoma/23-031171-001-original/2023|H5N1|PA|2.3.4.4b||poultry|Oklahoma|2023-10-11, 2023.7767123287672, 0.086019, 0.004446
EPI2873435|A/chicken/Oklahoma/23-033090-001-original/2023|H5N1|PA|2.3.4.4b||poultry|Oklahoma|2023-10-27, 2023.8205479452056, 0.085413, 0.003690
EPI2906066|A/domestic_goose/South_Dakota/23-035811-003-original/2023|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2023-11-15, 2023.872602739726, 0.086406, 0.004505
|A/cat/Montana/24-009038-001/2024|H5N1|PA||B3.6|domestic-mammal|Montana|2024-03-19, 2024.214480874317, 0.084933, 0.001866
EPI2899746|A/turkey/South_Dakota/23-036673-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|poultry|South_Dakota|2023-11-19, 2023.8835616438357, 0.084470, 0.002531
|A/chicken/Maryland/24-005539-001/2024|H5N1|PA||B3.6|poultry|Maryland|2024-02-16, 2024.127049180328, 0.085410, 0.002641
|A/chicken/Maryland/24-005539-002/2024|H5N1|PA||B3.6|poultry|Maryland|2024-02-16, 2024.127049180328, 0.085410, 0.002641
EPI2873595|A/chicken/Minnesota/23-033671-001-original/2023|H5N1|PA|2.3.4.4b||poultry|Minnesota|2023-10-31, 2023.831506849315, 0.085390, 0.003629
EPI2873541|A/turkey/South_Dakota/23-033623-001-original/2023|H5N1|PA|2.3.4.4b||poultry|South_Dakota|2023-11-02, 2023.83698630137, 0.086849, 0.005070
EPI2873379|A/king_vulture/Arizona/23-033233-001-original/2023|H5N1|PA|2.3.4.4b|B3.6|wild-bird|Arizona|2023-10-24, 2023.8123287671233, 0.084921, 0.003226
|A/red-tailed_hawk/South_Carolina/24-005993-001/2024|H5N1|PA||B3.6|wild-bird|South_Carolina|2024-01-09, 2024.0232240437158, 0.086520, 0.004105
|A/canada_goose/Indiana/24-008719-001/2024|H5N1|PA||C2.1|wild-bird|Indiana|2024-03-12, 2024.1953551912568, 0.085906, 0.002904
|A/chicken/Ohio/24-005334-001/2024|H5N1|PA||B3.6|poultry|Ohio|2024-02-18, 2024.1325136612022, 0.084469, 0.001681
|A/chicken/Ohio/24-005334-002/2024|H5N1|PA||B3.6|poultry|Ohio|2024-02-18, 2024.1325136612022, 0.084469, 0.001681
